id,color1,color2,displacement1,displacement2,mile1,mile2,year1,year2,licensed_city1,licensed_city2,title1,title2,fuel_type1,fuel_type2,register_time1,register_time2,owner_price1,owner_price2,is_import1,is_import2,transfer_times1,transfer_times2,displacement_standard1,displacement_standard2,gearbox1,gearbox2,is_same,displacement_diff,displacement_diff_sparse,mile_diff,mile_diff_rate,mile_diff_rate_sparse,mile_diff_sparse,year_diff,year_diff_sparse,licensed_city_diff_sparse,title_diff,title_diff_sparse,register_time_diff,register_time_diff_sparse,owner_price_diff,is_import_diff_sparse,transfer_times_diff,transfer_times_diff_sparse
67,黑色,其他色,1.6,,10.25,9.0,2009.0,,大连,上饶,雪佛兰-科鲁兹 2009款 1.6L SE MT,雪佛兰 科鲁兹 2011款 1.8L SE AT,,,2012-07-01,2012-04-01,,,0.0,0.0,1.0,1.0,-1,-1,-1,AT,0,,0.5,1.25,0.06493506493506493,1.0,1.0,,0.5,0.0,4.0,1.0,3.0,1.0,,2.0,0.0,2
68,其他色,其他色,1.6,,2.69,2.3,2012.0,,长春,长春,大众-捷达 2012款 1.6L 纪念版,大众 捷达 2015款 质惠版 1.6L 手动时尚型,,,2012-11-01,2016-12-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,,0.5,0.3900000000000001,0.07815631262525052,1.0,1.0,,0.5,2.0,9.0,0.0,-49.0,0.0,,2.0,0.0,2
69,白色,其他色,1.6,,9.55,4.9,2012.0,,重庆,未知,福特-福克斯 2012款 三厢 1.6L 自动风尚型,福特 福克斯 2012款 三厢经典 1.8L 手动时尚型,,,2013-07-01,2012-04-01,,,0.0,0.0,0.0,1.0,-1,-1,-1,MT,0,,0.5,4.65,0.3217993079584775,0.0,0.0,,0.5,0.0,5.0,0.0,15.0,0.0,,2.0,-1.0,1
70,其他色,白色,1.4,,9.14,6.8,2010.0,,南京,南京,现代-瑞纳 2010款 三厢 1.4L 手动舒适型GS,现代 瑞纳 2014款 1.4L 自动智能型GLS,,,2013-02-01,2014-06-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,,0.5,2.3400000000000007,0.14680050188205776,0.0,0.0,,0.5,2.0,7.0,0.0,-16.0,0.0,,2.0,0.0,2
71,白色,白色,1.4,,6.08,1.1,2011.0,,西安,咸阳,铃木-北斗星 2011款 e 1.4L 手动标准1型,铃木 北斗星 2008款 1.4L 手动STD,,,2011-12-01,2010-03-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,,0.5,4.98,0.6935933147632313,0.0,0.0,,0.5,0.0,7.0,0.0,21.0,0.0,,2.0,0.0,2
72,金色,黑色,1.4,,2.91,13.6,2015.0,,哈尔滨,哈尔滨,大众-高尔夫 2015款 1.4TSI 自动舒适型,大众 高尔夫 2011款 1.4TSI 自动舒适型,,,2015-09-01,2011-05-01,,,0.0,0.0,0.0,2.0,-1,-1,-1,AT,0,,0.5,-10.69,-0.6474863718958208,0.0,0.0,,0.5,2.0,1.0,1.0,52.0,0.0,,2.0,-2.0,0
73,白色,其他色,1.5,,3.48,12.5,2015.0,,苏州,苏州,福特-福克斯 2015款 两厢 EcoBoost 180 自动精英型,福特 福克斯 2013款 两厢经典 1.8L 手动基本型,,,2015-09-01,2013-12-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,,0.5,-9.02,-0.5644555694618273,0.0,0.0,,0.5,2.0,14.0,0.0,21.0,0.0,,2.0,0.0,2
74,黑色,黑色,1.6,,5.18,6.7,2011.0,,青岛,青岛,大众-朗逸 2011款 1.6L 手动品悠版,大众 朗逸 2013款 1.6L 自动舒适版,,,2012-09-01,2012-09-01,,,0.0,0.0,1.0,1.0,-1,-1,-1,AT,0,,0.5,-1.5200000000000005,-0.127946127946128,0.0,1.0,,0.5,2.0,4.0,1.0,0.0,2.0,,2.0,0.0,2
75,白色,其他色,1.3,,2.82,15.0,2015.0,,昆明,昆明,雪佛兰-赛欧 2015款 赛欧3 1.3L 手动理想版,雪佛兰 赛欧 2005款 SRV 1.6 SL MT,,,2015-12-01,2005-06-01,,,0.0,0.0,1.0,0.0,-1,-1,-1,MT,0,,0.5,-12.18,-0.6835016835016835,0.0,0.0,,0.5,2.0,11.0,0.0,126.0,0.0,,2.0,1.0,1
76,其他色,其他色,1.4,,7.8,7.8,2010.0,,南通,南通,现代-瑞纳 2010款 三厢 1.4L 自动时尚型GT,现代 瑞纳 2010款 三厢 1.4L 自动时尚型GT,,,2011-03-01,2011-03-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,AT,1,,0.5,0.0,0.0,2.0,2.0,,0.5,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
77,白色,其他色,1.5,,3.6,5.5,2014.0,,梧州,南宁,本田-飞度 2014款 1.5L SE CVT时尚型,本田 飞度 2008款 1.5L 自动豪华版,,,2015-03-01,2009-04-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,,0.5,-1.9,-0.2087912087912088,0.0,1.0,,0.5,0.0,10.0,0.0,71.0,0.0,,2.0,0.0,2
78,其他色,其他色,1.8,,8.09,11.5,2012.0,,重庆,重庆,福特-福克斯 2012款 三厢经典 1.8L 自动基本型,福特 福克斯 2011款 两厢 1.8L 自动时尚型,,,2012-09-01,2010-12-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,,0.5,-3.41,-0.17406840224604392,0.0,0.0,,0.5,2.0,6.0,0.0,21.0,0.0,,2.0,0.0,2
79,其他色,白色,1.8,,5.03,2.1,2013.0,,宜春,苏州,福特-福克斯 2013款 两厢经典 1.8L 自动基本型,福特 福克斯 2013款 两厢经典 1.8L 自动基本型,,,2013-10-01,2013-03-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,,0.5,2.93,0.41093969144460024,0.0,0.0,,0.5,0.0,0.0,2.0,7.0,0.0,,2.0,0.0,2
80,白色,黑色,1.6,,6.45,4.8,2012.0,,无锡,无锡,别克-英朗 2012款 XT 1.6T 新锐运动版,别克 英朗 2016款 15N 自动精英型,,,2012-10-01,2016-11-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,,0.5,1.6500000000000004,0.1466666666666667,0.0,1.0,,0.5,2.0,11.0,0.0,-49.0,0.0,,2.0,0.0,2
81,其他色,其他色,1.5,,3.63,4.1,2014.0,,深圳,深圳,宝骏-730 2014款 1.5L 手动豪华导航ESP版 7座,宝骏 宝骏730 2016款 1.5L 手动豪华型 7座,,,2014-11-01,2016-08-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,,0.5,-0.46999999999999975,-0.060802069857697254,1.0,1.0,,0.5,2.0,9.0,0.0,-21.0,0.0,,2.0,0.0,2
82,白色,其他色,1.6,,8.25,12.2,2009.0,,大同,北京,雪佛兰-科鲁兹 2009款 1.6L SE AT,雪佛兰 科鲁兹 2009款 1.6L SE MT,,,2010-07-01,2010-06-01,,,0.0,0.0,1.0,0.0,-1,-1,-1,MT,0,,0.5,-3.9499999999999993,-0.19315403422982882,0.0,0.0,,0.5,0.0,1.0,1.0,1.0,1.0,,2.0,1.0,1
83,其他色,其他色,1.0,,6.5,4.9,2008.0,,哈尔滨,哈尔滨,一汽-夏利 2008款 N3+ 1.0L 三厢,一汽 夏利 2005款 N3 1.1L 三厢,,,2011-03-01,2006-01-01,,,0.0,0.0,1.0,0.0,-1,-1,-1,MT,0,,0.5,1.5999999999999996,0.14035087719298242,0.0,1.0,,0.5,2.0,3.0,1.0,62.0,0.0,,2.0,1.0,1
84,灰色,白色,1.4,,10.05,1.1,2008.0,,西安,咸阳,铃木-北斗星 2008款 1.4L 手动STD,铃木 北斗星 2008款 1.4L 手动STD,,,2009-12-01,2010-03-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,,0.5,8.950000000000001,0.8026905829596414,0.0,0.0,,0.5,0.0,0.0,2.0,-3.0,1.0,,2.0,0.0,2
85,灰色,其他色,1.6,,3.43,12.1,2015.0,,济南,济南,日产-骊威 2015款 1.6XE 手动舒适版,日产 骊威 2010款 劲悦版 1.6L 手动全能型,,,2015-08-01,2012-01-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,,0.5,-8.67,-0.5582743077913715,0.0,0.0,,0.5,2.0,9.0,0.0,43.0,0.0,,2.0,0.0,2
86,其他色,其他色,1.6,,4.82,5.6,2011.0,,包头,锡林郭勒盟,别克-凯越 2011款 1.6LE-AT,别克 凯越 2005款 HRV 1.6LE-MT,,,2010-12-01,2006-07-01,,,0.0,0.0,0.0,1.0,-1,-1,-1,MT,0,,0.5,-0.7799999999999994,-0.07485604606525906,1.0,1.0,,0.5,0.0,6.0,0.0,53.0,0.0,,2.0,-1.0,1
87,白色,其他色,1.6,,6.8,7.9,2012.0,,石家庄,石家庄,福特-福克斯 2012款 三厢 1.6L 自动舒适型,福特 福克斯 2013款 三厢经典 1.8L 手动基本型,,,2014-09-01,2013-12-01,,,0.0,0.0,0.0,1.0,-1,-1,-1,MT,0,,0.5,-1.1000000000000005,-0.07482993197278916,1.0,1.0,,0.5,2.0,7.0,0.0,9.0,0.0,,2.0,-1.0,1
88,白色,白色,1.5,,0.98,14.4,2017.0,,淄博,淄博,别克-英朗 2017款 15N 自动精英型,别克 英朗 2010款 XT 1.8L 自动豪华版,,,2017-04-01,2010-05-01,,,0.0,0.0,0.0,1.0,-1,-1,-1,AT,0,,0.5,-13.42,-0.8725617685305591,0.0,0.0,,0.5,2.0,9.0,0.0,83.0,0.0,,2.0,-1.0,1
89,棕色,黑色,1.6,,3.99,15.6,2015.0,,上海,金华,别克-君威 2015款 1.6T 时尚技术型,别克 君威 2004款 2.5L 豪华型,,,2014-12-01,2004-05-01,,,0.0,0.0,0.0,4.0,-1,-1,-1,AT,0,,0.5,-11.61,-0.5926493108728943,0.0,0.0,,0.5,0.0,9.0,0.0,127.0,0.0,,2.0,-4.0,0
90,白色,白色,1.6,,1.8,4.2,2016.0,,佛山南海,珠海,日产-轩逸 2016款 1.6XV CVT智享版,日产 轩逸 2012款 经典 1.6XE 自动舒适版,,,2016-12-01,2015-09-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,,0.5,-2.4000000000000004,-0.4000000000000001,0.0,0.0,,0.5,0.0,9.0,0.0,15.0,0.0,,2.0,0.0,2
91,其他色,黑色,1.6,,12.45,12.2,2010.0,,济宁,济宁,现代-悦动 2010款 1.6L AT GL,现代 悦动 2011款 1.6L 自动豪华型,,,2009-12-01,2011-04-01,,,0.0,0.0,2.0,1.0,-1,-1,-1,AT,0,,0.5,0.25,0.010141987829614604,1.0,1.0,,0.5,2.0,6.0,0.0,-16.0,0.0,,2.0,1.0,1
92,其他色,其他色,2.0,,17.2,3.6,2007.0,,阳江,佛山,日产-轩逸 2007款 2.0 XL 科技版,日产 轩逸 2012款 经典 1.6XE 自动舒适版,,,2007-09-01,2015-02-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,,0.5,13.6,0.6538461538461539,0.0,0.0,,0.5,0.0,11.0,0.0,-89.0,0.0,,2.0,0.0,2
93,金色,其他色,1.2,,5.18,,2011.0,,烟台,烟台,五菱汽车-五菱荣光 2011款 1.2L基本型,五菱汽车 五菱荣光 2011款 1.2L舒适型,,,2013-12-01,2010-04-01,,,0.0,0.0,0.0,1.0,-1,-1,-1,MT,0,,0.5,,,0.5,0.5,,0.5,2.0,2.0,1.0,44.0,0.0,,2.0,-1.0,1
94,灰色,其他色,1.8,,8.82,15.3,2009.0,,郑州,郑州,本田-思域 2009款 1.8L 自动豪华版,本田 思域 2012款 1.8L 自动舒适版,,,2009-12-01,2013-05-01,,,0.0,0.0,0.0,1.0,-1,-1,-1,AT,0,,0.5,-6.48,-0.26865671641791045,0.0,0.0,,0.5,2.0,4.0,1.0,-41.0,0.0,,2.0,-1.0,1
95,金色,白色,2.0,,6.01,5.5,2011.0,,武汉,武汉,别克-君威 2011款 2.0L 舒适版,别克 君威 2013款 1.6T 自动精英运动版,,,2011-11-01,2013-05-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,,0.5,0.5099999999999998,0.04430929626411814,1.0,1.0,,0.5,2.0,10.0,0.0,-18.0,0.0,,2.0,0.0,2
96,其他色,其他色,1.5,,2.48,12.5,2014.0,,厦门,南平,五菱汽车-五菱宏光 2014款 1.5L S舒适型,五菱汽车 五菱宏光 2010款 1.2L 标准型,,,2015-07-01,2013-06-01,,,0.0,0.0,0.0,4.0,-1,-1,-1,MT,0,,0.5,-10.02,-0.6688918558077436,0.0,0.0,,0.5,0.0,5.0,0.0,25.0,0.0,,2.0,-4.0,0
97,其他色,黑色,1.6,,5.15,5.5,2012.0,,天津,天津,别克-英朗 2012款 XT 1.6L 自动时尚版,别克 英朗 2010款 GT 1.6L 手动进取版,,,2013-04-01,2010-12-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,,0.5,-0.34999999999999964,-0.032863849765258184,1.0,1.0,,0.5,2.0,5.0,0.0,28.0,0.0,,2.0,0.0,2
98,其他色,其他色,1.6,,4.26,19.5,2011.0,,鹰潭,上海,别克-凯越 2011款 1.6LE-MT,别克 凯越 2004款 1.6 手动豪华版,,,2012-10-01,2004-01-01,,,0.0,0.0,1.0,1.0,-1,-1,-1,MT,0,,0.5,-15.24,-0.6414141414141414,0.0,0.0,,0.5,0.0,7.0,0.0,105.0,0.0,,2.0,0.0,2
99,黑色,黑色,1.8,,3.17,9.3,2015.0,,西安,西安,大众-迈腾 2015款 改款 1.8TSI 豪华型,大众 迈腾 2007款 1.8TSI 自动舒适型,,,2015-06-01,2007-10-01,,,0.0,0.0,0.0,1.0,-1,-1,-1,AT,0,,0.5,-6.130000000000001,-0.4915797914995991,0.0,0.0,,0.5,2.0,8.0,0.0,92.0,0.0,,2.0,-1.0,1
100,棕色,其他色,1.5,,6.69,13.9,2014.0,,北京,石家庄,五菱汽车-五菱宏光 2014款 1.5L S豪华型,五菱汽车 五菱宏光 2010款 1.2L 舒适型,,,2014-12-01,2012-08-01,,,0.0,0.0,0.0,1.0,-1,-1,-1,MT,0,,0.5,-7.21,-0.3501699854298203,0.0,0.0,,0.5,0.0,5.0,0.0,28.0,0.0,,2.0,-1.0,1
101,其他色,其他色,1.8,,7.65,22.1,2012.0,,荆州,上海,福特-福克斯 2012款 两厢经典 1.8L 手动基本型,福特 福克斯 2009款 三厢 1.8L 手动舒适型,,,2012-12-01,2008-12-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,,0.5,-14.450000000000001,-0.48571428571428577,0.0,0.0,,0.5,0.0,7.0,0.0,48.0,0.0,,2.0,0.0,2
102,其他色,白色,2.4,,4.78,9.9,2009.0,,杭州,荆州,别克-君威 2009款 2.4L 精英版,别克 君威 2014款 1.6T 时尚技术型,,,2009-05-01,2013-12-01,,,0.0,0.0,0.0,1.0,-1,-1,-1,AT,0,,0.5,-5.12,-0.34877384196185285,0.0,0.0,,0.5,0.0,10.0,0.0,-55.0,0.0,,2.0,-1.0,1
103,黑色,其他色,1.6,,8.58,10.0,2014.0,,深圳,广州,日产-轩逸 2014款 1.6XV CVT尊享版,日产 轩逸 2009款 2.0XL CVT豪华天窗版,,,2014-11-01,2009-06-01,,,0.0,0.0,0.0,1.0,-1,-1,-1,AT,0,,0.5,-1.42,-0.07642626480086115,1.0,1.0,,0.5,0.0,9.0,0.0,65.0,0.0,,2.0,-1.0,1
104,灰色,其他色,1.6,,7.44,3.0,2011.0,,长春,长春,大众-速腾 2011款 1.6L 自动舒适型,大众 速腾 2014款 改款 1.4TSI 自动豪华型,,,2011-06-01,2014-11-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,,0.5,4.44,0.42528735632183906,0.0,0.0,,0.5,2.0,9.0,0.0,-41.0,0.0,,2.0,0.0,2
105,黑色,其他色,1.8,,11.11,11.2,2011.0,,嘉兴,嘉兴,丰田-卡罗拉 2011款 1.8L 手动GL-i,丰田 卡罗拉 2011款 1.6L 自动GL,,,2012-01-01,2012-01-01,,,0.0,0.0,1.0,0.0,-1,-1,-1,AT,0,,0.5,-0.08999999999999986,-0.004034065441506045,1.0,1.0,,0.5,2.0,3.0,1.0,0.0,2.0,,2.0,1.0,1
106,白色,黑色,1.6,,5.93,15.0,2014.0,,东莞,肇庆,丰田-卡罗拉 2014款 1.6L CVT GL-i真皮版,丰田 卡罗拉 2014款 1.6L CVT GL-i,,,2015-07-01,2015-11-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,,0.5,-9.07,-0.433349259436216,0.0,0.0,,0.5,0.0,3.0,1.0,-4.0,0.0,,2.0,0.0,2
107,黑色,其他色,1.6,,18.25,8.7,2005.0,,石家庄,石家庄,现代-伊兰特 2005款 1.6L 手动标准型,现代 伊兰特 2007款 1.6L 手动舒适型,,,2006-09-01,2009-08-01,,,0.0,0.0,2.0,2.0,-1,-1,-1,MT,0,,0.5,9.55,0.35435992578849723,0.0,0.0,,0.5,2.0,3.0,1.0,-35.0,0.0,,2.0,0.0,2
108,白色,黑色,1.6,,8.11,21.7,2015.0,,天津,天津,大众-朗逸 2015款 1.6L 自动风尚版,大众 朗逸 2008款 1.6L 手动品轩版,,,2016-04-01,2010-01-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,,0.5,-13.59,-0.45588728614558877,0.0,0.0,,0.5,2.0,5.0,0.0,75.0,0.0,,2.0,0.0,2
109,黑色,黑色,2.4,,12.4,12.2,2009.0,,大连,大连,丰田-凯美瑞 2009款 240G 豪华版,丰田 凯美瑞 2007款 240G 豪华版,,,2009-10-01,2008-05-01,,,0.0,0.0,0.0,4.0,-1,-1,-1,AT,0,,0.5,0.20000000000000107,0.00813008130081305,1.0,1.0,,0.5,2.0,1.0,1.0,17.0,0.0,,2.0,-4.0,0
110,白色,白色,2.0,,3.52,14.9,2012.0,,北京,北京,别克-君威 2012款 2.0L 豪华版,别克 君威 2010款 2.0L 世博版,,,2012-10-01,2010-05-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,,0.5,-11.38,-0.6178067318132464,0.0,0.0,,0.5,2.0,3.0,1.0,29.0,0.0,,2.0,0.0,2
111,黑色,其他色,1.6,,9.51,7.9,2005.0,,唐山,北京,大众-捷达 2005款 CIF 舒适型,大众 捷达 2010款 1.6L 前卫,,,2007-03-01,2010-12-01,,,0.0,0.0,0.0,1.0,-1,-1,-1,MT,0,,0.5,1.6099999999999994,0.09247558874210221,1.0,1.0,,0.5,0.0,8.0,0.0,-45.0,0.0,,2.0,-1.0,1
112,白色,其他色,1.5,,0.47,2.4,2013.0,,南京,南京,福特-翼搏 2013款 1.5L 自动风尚型,福特 翼搏 2013款 1.5L 自动风尚型,,,2016-08-01,2014-06-01,,,0.0,0.0,1.0,0.0,-1,-1,-1,AT,0,,0.5,-1.93,-0.6724738675958187,0.0,1.0,,0.5,2.0,0.0,2.0,26.0,0.0,,2.0,1.0,1
113,其他色,白色,1.6,,7.34,11.9,2009.0,,杭州,杭州,雪佛兰-科鲁兹 2009款 1.6L SE MT,雪佛兰 科鲁兹 2014款 1.6L SL百万纪念版 MT,,,2010-01-01,2014-05-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,,0.5,-4.5600000000000005,-0.23700623700623702,0.0,0.0,,0.5,2.0,8.0,0.0,-52.0,0.0,,2.0,0.0,2
114,其他色,其他色,1.0,,4.38,15.6,2013.0,,唐山,唐山,五菱汽车-五菱之光 2013款 1.0L实用型,五菱汽车 五菱之光 2008款 1.0L基本型,,,2015-09-01,2007-12-01,,,0.0,0.0,1.0,1.0,-1,-1,-1,MT,0,,0.5,-11.219999999999999,-0.5615615615615615,0.0,0.0,,0.5,2.0,4.0,1.0,93.0,0.0,,2.0,0.0,2
115,棕色,白色,1.8,,5.76,17.0,2017.0,,深圳,深圳,宝骏-730 2017款 1.8L AMT智能手动尊享型 7座,宝骏 宝骏730 2014款 1.5L 手动舒适型 7座,,,2017-08-01,2014-10-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,,0.5,-11.24,-0.49384885764499126,0.0,0.0,,0.5,2.0,11.0,0.0,34.0,0.0,,2.0,0.0,2
116,其他色,其他色,1.0,,8.76,0.9,2010.0,,成都,成都,五菱汽车-五菱之光 2010款 1.0L新版实用型短车身L2Y,五菱汽车 五菱之光 2010款 1.0L基本型,,,2012-12-01,2013-06-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,,0.5,7.859999999999999,0.8136645962732919,0.0,0.0,,0.5,2.0,10.0,0.0,-6.0,0.0,,2.0,0.0,2
117,其他色,黑色,1.8,,5.58,20.0,2012.0,,成都,成都,福特-福克斯 2012款 两厢经典 1.8L 手动时尚型,福特 福克斯 2007款 两厢 1.8L 手动舒适型,,,2012-11-01,2008-07-01,,,0.0,0.0,0.0,1.0,-1,-1,-1,MT,0,,0.5,-14.42,-0.5637216575449571,0.0,0.0,,0.5,2.0,6.0,0.0,52.0,0.0,,2.0,-1.0,1
118,棕色,其他色,1.8,,1.13,12.1,2016.0,,梅州,揭阳,大众-途观 2016款 300TSI 自动两驱舒适版,大众 途观 2010款 1.8TSI 自动四驱菁英版,,,2016-12-01,2011-03-01,,,0.0,0.0,0.0,4.0,-1,-1,-1,AT,0,,0.5,-10.969999999999999,-0.8291761148904004,0.0,0.0,,0.5,0.0,7.0,0.0,69.0,0.0,,2.0,-4.0,0
119,黑色,黑色,2.0,,9.18,11.2,2011.0,,唐山,天津,大众-帕萨特 2011款 2.0TSI DSG至尊版,大众 帕萨特 2005款 2.0L 自动超值版,,,2012-07-01,2005-12-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,,0.5,-2.0199999999999996,-0.09911678115799802,1.0,0.0,,0.5,0.0,10.0,0.0,79.0,0.0,,2.0,0.0,2
120,白色,白色,2.0,,2.2,6.5,2015.0,,武汉,武汉,别克-君威 2015款 2.0T GS豪情运动版,别克 君威 2013款 1.6T 自动精英运动版,,,2017-05-01,2013-08-01,,,0.0,0.0,0.0,3.0,-1,-1,-1,AT,0,,0.5,-4.3,-0.4942528735632184,0.0,0.0,,0.5,2.0,7.0,0.0,45.0,0.0,,2.0,-3.0,0
121,其他色,其他色,1.0,,3.82,7.2,2013.0,,青岛,青岛,五菱汽车-五菱之光 2013款 1.0L基本型,五菱汽车 五菱之光 2010款 1.0L立业版,,,2015-04-01,2012-05-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,,0.5,-3.3800000000000003,-0.3067150635208712,0.0,0.0,,0.5,2.0,4.0,1.0,35.0,0.0,,2.0,0.0,2
122,其他色,其他色,1.6,,12.02,9.5,2005.0,,呼和浩特,呼和浩特,别克-凯越 2005款 HRV 1.6LE-MT,别克 凯越 2011款 1.6LX-AT,,,2008-05-01,2012-09-01,,,0.0,0.0,5.0,4.0,-1,-1,-1,AT,0,,0.5,2.5199999999999996,0.11710037174721188,0.0,0.0,,0.5,2.0,7.0,0.0,-52.0,0.0,,2.0,1.0,1
123,其他色,其他色,2.0,,7.6,15.5,2007.0,,大连,大连,宝马-3系 2007款 320i 豪华型,宝马 宝马3系 2008款 325i 时尚型,,,2009-06-01,2008-05-01,,,0.0,0.0,1.0,5.0,-1,-1,-1,AT,0,,0.5,-7.9,-0.341991341991342,0.0,0.0,,0.5,2.0,6.0,0.0,13.0,0.0,,2.0,-4.0,0
124,黑色,其他色,1.8,,1.17,9.9,2015.0,,西安,西安,大众-迈腾 2015款 1.8TSI 领先型,大众 迈腾 2011款 1.8TSI DSG舒适型,,,2015-04-01,2010-05-01,,,0.0,0.0,0.0,1.0,-1,-1,-1,AT,0,,0.5,-8.73,-0.7886178861788619,0.0,0.0,,0.5,2.0,6.0,0.0,59.0,0.0,,2.0,-1.0,1
125,白色,白色,1.6,,1.59,4.3,2017.0,,昆明,昆明,大众-朗逸 2017款 1.6L 手动舒适版,大众 朗逸 2015款 230TSI DSG舒适版,,,2017-05-01,2015-11-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,,0.5,-2.71,-0.4601018675721562,0.0,0.0,,0.5,2.0,10.0,0.0,18.0,0.0,,2.0,0.0,2
126,金色,白色,1.4,,2.91,3.7,2015.0,,哈尔滨,哈尔滨,大众-高尔夫 2015款 1.4TSI 自动舒适型,大众 高尔夫 2015款 1.4TSI 自动舒适型,,,2015-09-01,2015-06-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,,0.5,-0.79,-0.11951588502269289,0.0,1.0,,0.5,2.0,0.0,2.0,3.0,1.0,,2.0,0.0,2
127,黑色,黑色,2.5,,2.5,1.0,2015.0,,东莞,深圳,丰田-皇冠 2015款 2.5L 智享版,丰田 皇冠 2017款 2.0T 运动版,,,2016-01-01,2017-11-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,,0.5,1.5,0.42857142857142855,0.0,1.0,,0.5,0.0,5.0,0.0,-22.0,0.0,,2.0,0.0,2
128,其他色,其他色,2.0,,7.64,4.9,2012.0,,重庆,重庆,福特-福克斯 2012款 两厢 2.0L 手动豪华运动型,福特 福克斯 2009款 两厢 2.0L 自动运动型,,,2012-09-01,2008-11-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,,0.5,2.7399999999999993,0.21850079744816583,0.0,0.0,,0.5,2.0,5.0,0.0,46.0,0.0,,2.0,0.0,2
129,其他色,其他色,1.8,,8.09,12.7,2012.0,,重庆,重庆,福特-福克斯 2012款 三厢经典 1.8L 自动基本型,福特 福克斯 2011款 三厢 1.8L 手动舒适型,,,2012-09-01,2011-06-01,,,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,,0.5,-4.609999999999999,-0.2217412217412217,0.0,0.0,,0.5,2.0,6.0,0.0,15.0,0.0,,2.0,0.0,2
130,白色,其他色,1.8,,6.69,12.5,2013.0,,苏州,苏州,福特-福克斯 2013款 两厢经典 1.8L 手动时尚型,福特 福克斯 2013款 两厢经典 1.8L 手动基本型,,,2013-05-01,2013-12-01,,,0.0,0.0,3.0,0.0,-1,-1,-1,MT,0,,0.5,-5.81,-0.3027618551328817,0.0,0.0,,0.5,2.0,2.0,1.0,-7.0,0.0,,2.0,3.0,0
131,其他色,黑色,1.6,,11.16,15.7,2011.0,,深圳,深圳,日产-骐达 2011款 1.6L CVT智能型,日产 骐达 2006款 1.6GE AT,,,2011-11-01,2006-05-01,,,0.0,0.0,0.0,1.0,-1,-1,-1,AT,0,,0.5,-4.539999999999999,-0.16902457185405806,0.0,0.0,,0.5,2.0,8.0,0.0,66.0,0.0,,2.0,-1.0,1
132,金色,其他色,1.6,,8.46,7.3,2010.0,,合肥,合肥,别克-英朗 2010款 GT 1.6T 时尚运动版,别克 英朗 2010款 GT 1.6L 手动进取版,,,2011-04-01,2011-07-01,,,0.0,0.0,1.0,0.0,-1,-1,-1,MT,0,,0.5,1.160000000000001,0.07360406091370564,1.0,1.0,,0.5,2.0,5.0,0.0,-3.0,1.0,,2.0,1.0,1
133,黑色,黑色,2.5,,11.77,10.5,2011.0,,沈阳,沈阳,日产-天籁 2011款 2.5L XL领先版,日产 天籁 2006款 230JK-S舒适天窗,,,2011-08-01,2007-01-01,,,0.0,0.0,0.0,6.0,-1,-1,-1,AT,0,,0.5,1.2699999999999996,0.05702739110911539,1.0,1.0,,0.5,2.0,11.0,0.0,55.0,0.0,,2.0,-6.0,0
134,其他色,白色,2.4,,12.66,15.9,2009.0,,无锡,无锡,本田-奥德赛 2009款 2.4L 领秀版,本田 奥德赛 2005款 2.4L 基本型,,,2013-01-01,2005-08-01,,,0.0,0.0,0.0,4.0,-1,-1,-1,AT,0,,0.5,-3.24,-0.1134453781512605,0.0,0.0,,0.5,2.0,4.0,1.0,89.0,0.0,,2.0,-4.0,0
