id,color1,color2,displacement1,displacement2,mile1,mile2,year1,year2,licensed_city1,licensed_city2,title1,title2,fuel_type1,fuel_type2,register_time1,register_time2,owner_price1,owner_price2,is_import1,is_import2,transfer_times1,transfer_times2,displacement_standard1,displacement_standard2,gearbox1,gearbox2,is_same
106,白色,黑色,1.6,,5.93,15.0,2014.0,,东莞,肇庆,丰田-卡罗拉 2014款 1.6L CVT GL-i真皮版,丰田 卡罗拉 2014款 1.6L CVT GL-i,,,2015-07-01,2015-11-01,,,0.0,0.0,0.0,0.0,,,,自动,2
107,黑色,其他色,1.6,,18.25,8.7,2005.0,,石家庄,石家庄,现代-伊兰特 2005款 1.6L 手动标准型,现代 伊兰特 2007款 1.6L 手动舒适型,,,2006-09-01,2009-08-01,,,0.0,0.0,2.0,2.0,,,,手动,2
108,白色,黑色,1.6,,8.11,21.7,2015.0,,天津,天津,大众-朗逸 2015款 1.6L 自动风尚版,大众 朗逸 2008款 1.6L 手动品轩版,,,2016-04-01,2010-01-01,,,0.0,0.0,0.0,0.0,,,,手动,2
109,黑色,黑色,2.4,,12.4,12.2,2009.0,,大连,大连,丰田-凯美瑞 2009款 240G 豪华版,丰田 凯美瑞 2007款 240G 豪华版,,,2009-10-01,2008-05-01,,,0.0,0.0,0.0,4.0,,,,自动,2
110,白色,白色,2.0,,3.52,14.9,2012.0,,北京,北京,别克-君威 2012款 2.0L 豪华版,别克 君威 2010款 2.0L 世博版,,,2012-10-01,2010-05-01,,,0.0,0.0,0.0,0.0,,,,自动,2
111,黑色,其他色,1.6,,9.51,7.9,2005.0,,唐山,北京,大众-捷达 2005款 CIF 舒适型,大众 捷达 2010款 1.6L 前卫,,,2007-03-01,2010-12-01,,,0.0,0.0,0.0,1.0,,,,手动,2
112,白色,其他色,1.5,,0.47,2.4,2013.0,,南京,南京,福特-翼搏 2013款 1.5L 自动风尚型,福特 翼搏 2013款 1.5L 自动风尚型,,,2016-08-01,2014-06-01,,,0.0,0.0,1.0,0.0,,,,自动,2
113,其他色,白色,1.6,,7.34,11.9,2009.0,,杭州,杭州,雪佛兰-科鲁兹 2009款 1.6L SE MT,雪佛兰 科鲁兹 2014款 1.6L SL百万纪念版 MT,,,2010-01-01,2014-05-01,,,0.0,0.0,0.0,0.0,,,,手动,2
114,其他色,其他色,1.0,,4.38,15.6,2013.0,,唐山,唐山,五菱汽车-五菱之光 2013款 1.0L实用型,五菱汽车 五菱之光 2008款 1.0L基本型,,,2015-09-01,2007-12-01,,,0.0,0.0,1.0,1.0,,,,手动,2
115,棕色,白色,1.8,,5.76,17.0,2017.0,,深圳,深圳,宝骏-730 2017款 1.8L AMT智能手动尊享型 7座,宝骏 宝骏730 2014款 1.5L 手动舒适型 7座,,,2017-08-01,2014-10-01,,,0.0,0.0,0.0,0.0,,,,手动,2
116,其他色,其他色,1.0,,8.76,0.9,2010.0,,成都,成都,五菱汽车-五菱之光 2010款 1.0L新版实用型短车身L2Y,五菱汽车 五菱之光 2010款 1.0L基本型,,,2012-12-01,2013-06-01,,,0.0,0.0,0.0,0.0,,,,手动,2
117,其他色,黑色,1.8,,5.58,20.0,2012.0,,成都,成都,福特-福克斯 2012款 两厢经典 1.8L 手动时尚型,福特 福克斯 2007款 两厢 1.8L 手动舒适型,,,2012-11-01,2008-07-01,,,0.0,0.0,0.0,1.0,,,,手动,2
118,棕色,其他色,1.8,,1.13,12.1,2016.0,,梅州,揭阳,大众-途观 2016款 300TSI 自动两驱舒适版,大众 途观 2010款 1.8TSI 自动四驱菁英版,,,2016-12-01,2011-03-01,,,0.0,0.0,0.0,4.0,,,,自动,2
119,黑色,黑色,2.0,,9.18,11.2,2011.0,,唐山,天津,大众-帕萨特 2011款 2.0TSI DSG至尊版,大众 帕萨特 2005款 2.0L 自动超值版,,,2012-07-01,2005-12-01,,,0.0,0.0,0.0,0.0,,,,自动,2
120,白色,白色,2.0,,2.2,6.5,2015.0,,武汉,武汉,别克-君威 2015款 2.0T GS豪情运动版,别克 君威 2013款 1.6T 自动精英运动版,,,2017-05-01,2013-08-01,,,0.0,0.0,0.0,3.0,,,,自动,2
121,其他色,其他色,1.0,,3.82,7.2,2013.0,,青岛,青岛,五菱汽车-五菱之光 2013款 1.0L基本型,五菱汽车 五菱之光 2010款 1.0L立业版,,,2015-04-01,2012-05-01,,,0.0,0.0,0.0,0.0,,,,手动,2
122,其他色,其他色,1.6,,12.02,9.5,2005.0,,呼和浩特,呼和浩特,别克-凯越 2005款 HRV 1.6LE-MT,别克 凯越 2011款 1.6LX-AT,,,2008-05-01,2012-09-01,,,0.0,0.0,5.0,4.0,,,,自动,2
123,其他色,其他色,2.0,,7.6,15.5,2007.0,,大连,大连,宝马-3系 2007款 320i 豪华型,宝马 宝马3系 2008款 325i 时尚型,,,2009-06-01,2008-05-01,,,0.0,0.0,1.0,5.0,,,,自动,2
124,黑色,其他色,1.8,,1.17,9.9,2015.0,,西安,西安,大众-迈腾 2015款 1.8TSI 领先型,大众 迈腾 2011款 1.8TSI DSG舒适型,,,2015-04-01,2010-05-01,,,0.0,0.0,0.0,1.0,,,,自动,2
125,白色,白色,1.6,,1.59,4.3,2017.0,,昆明,昆明,大众-朗逸 2017款 1.6L 手动舒适版,大众 朗逸 2015款 230TSI DSG舒适版,,,2017-05-01,2015-11-01,,,0.0,0.0,0.0,0.0,,,,自动,2
126,金色,白色,1.4,,2.91,3.7,2015.0,,哈尔滨,哈尔滨,大众-高尔夫 2015款 1.4TSI 自动舒适型,大众 高尔夫 2015款 1.4TSI 自动舒适型,,,2015-09-01,2015-06-01,,,0.0,0.0,0.0,0.0,,,,自动,2
127,黑色,黑色,2.5,,2.5,1.0,2015.0,,东莞,深圳,丰田-皇冠 2015款 2.5L 智享版,丰田 皇冠 2017款 2.0T 运动版,,,2016-01-01,2017-11-01,,,0.0,0.0,0.0,0.0,,,,自动,2
128,其他色,其他色,2.0,,7.64,4.9,2012.0,,重庆,重庆,福特-福克斯 2012款 两厢 2.0L 手动豪华运动型,福特 福克斯 2009款 两厢 2.0L 自动运动型,,,2012-09-01,2008-11-01,,,0.0,0.0,0.0,0.0,,,,自动,2
129,其他色,其他色,1.8,,8.09,12.7,2012.0,,重庆,重庆,福特-福克斯 2012款 三厢经典 1.8L 自动基本型,福特 福克斯 2011款 三厢 1.8L 手动舒适型,,,2012-09-01,2011-06-01,,,0.0,0.0,0.0,0.0,,,,手动,2
130,白色,其他色,1.8,,6.69,12.5,2013.0,,苏州,苏州,福特-福克斯 2013款 两厢经典 1.8L 手动时尚型,福特 福克斯 2013款 两厢经典 1.8L 手动基本型,,,2013-05-01,2013-12-01,,,0.0,0.0,3.0,0.0,,,,手动,2
131,其他色,黑色,1.6,,11.16,15.7,2011.0,,深圳,深圳,日产-骐达 2011款 1.6L CVT智能型,日产 骐达 2006款 1.6GE AT,,,2011-11-01,2006-05-01,,,0.0,0.0,0.0,1.0,,,,自动,2
132,金色,其他色,1.6,,8.46,7.3,2010.0,,合肥,合肥,别克-英朗 2010款 GT 1.6T 时尚运动版,别克 英朗 2010款 GT 1.6L 手动进取版,,,2011-04-01,2011-07-01,,,0.0,0.0,1.0,0.0,,,,手动,2
133,黑色,黑色,2.5,,11.77,10.5,2011.0,,沈阳,沈阳,日产-天籁 2011款 2.5L XL领先版,日产 天籁 2006款 230JK-S舒适天窗,,,2011-08-01,2007-01-01,,,0.0,0.0,0.0,6.0,,,,自动,2
134,其他色,白色,2.4,,12.66,15.9,2009.0,,无锡,无锡,本田-奥德赛 2009款 2.4L 领秀版,本田 奥德赛 2005款 2.4L 基本型,,,2013-01-01,2005-08-01,,,0.0,0.0,0.0,4.0,,,,自动,2
135,黑色,黑色,2.0,,8.54,24.2,2011.0,,长春,长春,大众-迈腾 2011款 2.0TSI DSG豪华型,大众 迈腾 2009款 1.8TSI DSG舒适型,,,2011-01-01,2009-12-01,,,0.0,0.0,1.0,0.0,,,,自动,2
136,紫色,其他色,2.4,,9.08,17.9,2009.0,,天津,天津,本田-奥德赛 2009款 2.4L 领秀版,本田 奥德赛 2009款 2.4L 豪华版,,,2011-03-01,2010-01-01,,,0.0,0.0,0.0,1.0,,,,自动,2
137,其他色,其他色,1.6,,10.61,10.6,2009.0,,青岛,青岛,日产-轩逸 2009款 1.6XE 自动舒适版,日产 轩逸 2009款 1.6XE 自动舒适版,,,2010-07-01,2010-07-01,,,0.0,0.0,0.0,0.0,,,,自动,1
138,其他色,其他色,1.4,,3.06,16.3,2016.0,,合肥,铜陵,斯柯达-晶锐 2016款 1.4L 自动车享版,斯柯达 晶锐 2012款 1.4L 手动晶致版,,,2017-01-01,2012-11-01,,,0.0,0.0,0.0,1.0,,,,手动,2
139,其他色,其他色,2.0,,14.52,12.8,2011.0,,亳州,苏州,东风-菱智 2011款 Q3 2.0L 7座长轴标准版,东风风行 菱智 2011款 Q3 2.0L 短轴标准版,,,2012-01-01,2011-09-01,,,0.0,0.0,0.0,0.0,,,,手动,2
140,其他色,其他色,1.6,,13.14,12.3,2014.0,,东莞,广州,丰田-卡罗拉 2014款 1.6L CVT GL,丰田 卡罗拉 2011款 1.6L 手动GL,,,2016-04-01,2011-08-01,,,0.0,0.0,0.0,0.0,,,,手动,2
141,白色,黑色,1.6,,1.27,14.5,2017.0,,昆明,深圳,大众-朗逸 2017款 1.6L 手动舒适版,大众 朗逸 2013款 1.4TSI 手动舒适版,,,2018-01-01,2013-04-01,,,0.0,0.0,0.0,0.0,,,,手动,2
142,黑色,其他色,1.6,,11.83,10.8,2012.0,,保定,宜宾,日产-轩逸 2012款 1.6XL CVT豪华版,日产 轩逸 2009款 1.6XE 自动舒适版,,,2014-01-01,2010-03-01,,,0.0,0.0,0.0,0.0,,,,自动,2
143,其他色,其他色,2.4,,9.44,11.9,2012.0,,湖州,湖州,别克-君威 2012款 2.4L SIDI精英版,别克 君威 2009款 2.4L 精英版,,,2012-04-01,2010-04-01,,,0.0,0.0,0.0,0.0,,,,自动,2
144,白色,白色,1.6,,3.33,7.5,2016.0,,惠州,清远,日产-轩逸 2016款 1.6XL CVT豪华版,日产 轩逸 2014款 1.6XV CVT尊享版,,,2016-11-01,2015-07-01,,,0.0,0.0,0.0,0.0,,,,自动,2
145,黑色,其他色,1.6,,5.75,11.3,2008.0,,上海,上海,别克-凯越 2008款 1.6LE-MT,别克 凯越 2004款 1.6 手动豪华版,,,2010-07-01,2004-01-01,,,0.0,0.0,0.0,2.0,,,,手动,2
146,黑色,黑色,3.0,,21.68,21.6,2009.0,,济南,济南,宝马-7系 2009款 740Li领先型,宝马 宝马7系 2009款 740Li领先型,,,2009-06-01,2009-06-01,,,0.0,0.0,3.0,1.0,,,,自动,1
147,其他色,其他色,1.5,,12.74,13.2,2013.0,,青岛,青岛,别克-凯越 2013款 1.5L 手动经典型,别克 凯越 2005款 HRV 1.6LE-MT,,,2014-09-01,2005-04-01,,,0.0,0.0,0.0,3.0,,,,手动,2
148,灰色,其他色,1.6,,5.46,21.0,2012.0,,深圳,深圳,大众-速腾 2012款 1.6L 手动舒适型,大众 速腾 2006款 2.0L 手动时尚型,,,2012-11-01,2007-11-01,,,0.0,0.0,0.0,0.0,,,,手动,2
149,白色,黑色,1.8,,5.87,20.0,2013.0,,成都,成都,福特-福克斯 2013款 三厢经典 1.8L 自动基本型,福特 福克斯 2007款 两厢 1.8L 手动舒适型,,,2014-12-01,2008-07-01,,,0.0,0.0,0.0,1.0,,,,手动,2
150,白色,黑色,2.5,,11.72,10.5,2012.0,,烟台,济宁,宝马-5系 2012款 523Li 豪华型,宝马 宝马5系 2011款 523Li 豪华型,,,2012-03-01,2011-12-01,,,0.0,0.0,1.0,2.0,,,,自动,2
151,其他色,其他色,1.8,,14.59,19.1,2007.0,,泰州,泰州,福特-福克斯 2007款 三厢 1.8L 自动时尚精英型,福特 福克斯 2011款 三厢 1.8L 手动经典型,,,2008-06-01,2010-11-01,,,0.0,0.0,0.0,0.0,,,,手动,2
152,白色,其他色,1.4,,9.26,23.2,2012.0,,长春,长春,大众-速腾 2012款 1.4TSI 手动豪华型,大众 速腾 2014款 改款 1.4TSI 自动豪华型,,,2013-07-01,2014-08-01,,,0.0,0.0,2.0,0.0,,,,自动,2
153,灰色,其他色,2.5,,9.48,11.7,2006.0,,苏州,苏州,宝马-5系 2006款 523Li 豪华型,宝马 宝马5系 2011款 523Li 豪华型,,,2007-02-01,2012-01-01,,,0.0,0.0,0.0,1.0,,,,自动,2
154,黑色,其他色,1.6,,5.75,13.2,2008.0,,上海,南京,别克-凯越 2008款 1.6LE-MT,别克 凯越 2008款 1.6LE-AT,,,2010-07-01,2008-11-01,,,0.0,0.0,0.0,1.0,,,,自动,2
155,金色,白色,1.6,,5.6,2.3,2015.0,,上海,上海,别克-君威 2015款 1.6T 领先技术型,别克 君威 2015款 1.6T 精英技术型,,,2015-06-01,2017-09-01,,,0.0,0.0,1.0,1.0,,,,自动,2
156,灰色,其他色,1.6,,6.57,9.5,2012.0,,长春,淮安,大众-宝来 2012款 1.6L 自动时尚型,大众 宝来 2012款 1.6L 手动时尚型,,,2012-08-01,2012-01-01,,,0.0,0.0,1.0,0.0,,,,手动,2
157,黑色,白色,1.6,,11.29,5.5,2015.0,,西安,西安,大众-朗逸 2015款 1.6L 手动舒适版（改装天然气）,大众 朗逸 2013款 改款经典 1.6L 手动风尚版,,,2016-06-01,2014-01-01,,,0.0,0.0,0.0,0.0,,,,手动,2
158,黑色,白色,1.8,,8.79,7.4,2009.0,,成都,成都,福特-福克斯 2009款 三厢 1.8L 手动舒适型,福特 福克斯 2013款 三厢经典 1.8L 自动百万纪念版,,,2009-01-01,2014-09-01,,,0.0,0.0,0.0,0.0,,,,自动,2
159,金色,其他色,1.5,,5.6,7.2,2013.0,,黄山,宁德,荣威-350 2013款 350S 1.5L 自动迅达版,荣威 荣威350 2010款 350C 1.5L 手动迅智版,,,2014-03-01,2013-04-01,,,0.0,0.0,2.0,0.0,,,,手动,2
160,白色,其他色,1.4,,3.72,19.5,2015.0,,北京,大同,大众-捷达 2015款 质惠版 1.4L 手动舒适型,大众 捷达 2010款 1.6L 伙伴,,,2016-07-01,2010-04-01,,,0.0,0.0,0.0,3.0,,,,手动,2
161,棕色,其他色,2.0,,10.76,9.9,2012.0,,重庆,重庆,别克-君威 2012款 2.0L 舒适版,别克 君威 2011款 2.0L 舒适版,,,2013-07-01,2011-12-01,,,0.0,0.0,0.0,0.0,,,,自动,2
162,金色,黑色,1.6,,9.32,10.5,2011.0,,苏州,淮安,大众-朗逸 2011款 1.6L 自动品悠版,大众 朗逸 2008款 1.6L 自动品雅版,,,2012-05-01,2010-04-01,,,0.0,0.0,0.0,2.0,,,,自动,2
163,其他色,黑色,1.4,,1.38,2.3,2017.0,,宁波,丽水,雪佛兰-科鲁兹 2017款 1.4T 双离合炫锋版,雪佛兰 科鲁兹 2009款 1.6L SE MT,,,2016-12-01,2010-05-01,,,0.0,0.0,0.0,0.0,,,,手动,2
164,灰色,其他色,1.6,,12.49,6.3,2013.0,,合肥,合肥,雪佛兰-科鲁兹 2013款 1.6L SE MT,雪佛兰 科鲁兹 2013款 1.6L SL天地版 AT,,,2014-09-01,2012-07-01,,,0.0,0.0,0.0,0.0,,,,自动,2
165,灰色,其他色,1.6,,6.86,3.1,2011.0,,哈尔滨,哈尔滨,大众-速腾 2011款 1.6L 自动舒适型,大众 速腾 2015款 1.6L 手动舒适型,,,2011-12-01,2015-08-01,,,0.0,0.0,0.0,2.0,,,,手动,2
166,黑色,黑色,2.3,,21.87,11.0,2006.0,,大连,大连,日产-天籁 2006款 230JK-S舒适天窗,日产 天籁 2008款 公爵 2.5L XV尊雅版,,,2006-05-01,2009-02-01,,,0.0,0.0,0.0,4.0,,,,自动,2
167,其他色,其他色,1.2,,1.34,9.2,2017.0,,北京,北京,大众-甲壳虫 2017款 180TSI 尚乐版,大众 甲壳虫 2008款 2.0 AT 标配版,,,2017-08-01,2009-11-01,,,0.0,0.0,0.0,1.0,,,,自动,2
168,其他色,紫色,1.5,,0.87,10.7,2016.0,,东莞,深圳,本田-思域 2016款 220TURBO 自动豪华版,本田 思域 2009款 1.8L 手动经典版,,,2017-04-01,2011-06-01,,,0.0,0.0,0.0,0.0,,,,手动,2
169,白色,其他色,1.2,,3.59,8.8,2015.0,,郑州,郑州,标致-408 2015款 1.2T 自动豪华版,标致 标致408 2013款 1.6L 自动舒适版,,,2016-09-01,2014-01-01,,,0.0,0.0,1.0,1.0,,,,自动,2
170,白色,其他色,1.6,,3.75,1.6,2013.0,,怀化,重庆,现代-朗动 2013款 1.6L 自动领先型,现代 朗动 2016款 1.6L 自动尊贵型,,,2014-11-01,2016-08-01,,,0.0,0.0,0.0,0.0,,,,自动,2
171,黑色,黑色,1.8,,4.44,12.2,2013.0,,长春,长春,大众-迈腾 2013款 1.8TSI 尊贵型,大众 迈腾 2012款 改款 1.8TSI 豪华型,,,2014-01-01,2012-09-01,,,0.0,0.0,1.0,1.0,,,,自动,2
172,其他色,其他色,1.3,,6.84,6.8,2010.0,,哈尔滨,哈尔滨,长城-凌傲 2010款 1.3L 手动锋尚版,长城 凌傲 2010款 1.3L 手动锋尚版,,,2010-03-01,2010-03-01,,,0.0,0.0,1.0,3.0,,,,手动,1
173,黑色,黑色,2.0,,15.05,16.3,2008.0,,兰州,兰州,大众-桑塔纳志俊 2008款 2.0L 自动豪华型,大众 桑塔纳志俊 2008款 1.8L 手动实尚型,,,2008-12-01,2009-12-01,,,0.0,0.0,2.0,2.0,,,,手动,2
174,棕色,白色,2.0,,6.43,11.7,2009.0,,武汉,武汉,别克-君威 2009款 2.0L 精英版,别克 君威 2013款 1.6T 自动精英运动版,,,2009-04-01,2013-08-01,,,0.0,0.0,0.0,1.0,,,,自动,2
175,白色,白色,1.6,,5.19,14.5,2016.0,,成都,成都,斯柯达-昕锐 2016款 1.6L 手动前行版,斯柯达 昕锐 2013款 1.4L 手动智选型,,,2016-11-01,2014-05-01,,,0.0,0.0,0.0,0.0,,,,手动,2
176,其他色,黑色,1.6,,13.14,15.0,2014.0,,东莞,肇庆,丰田-卡罗拉 2014款 1.6L CVT GL,丰田 卡罗拉 2014款 1.6L CVT GL-i,,,2016-04-01,2015-11-01,,,0.0,0.0,0.0,0.0,,,,自动,2
177,其他色,其他色,1.8,,11.0,11.2,2013.0,,重庆,重庆,福特-福克斯 2013款 三厢经典 1.8L 手动基本型,福特 福克斯 2009款 三厢 1.8L 自动时尚型,,,2013-04-01,2010-06-01,,,0.0,0.0,1.0,0.0,,,,自动,2
178,其他色,其他色,1.6,,9.08,17.2,2008.0,,徐州,上海,别克-凯越 2008款 1.6LE-AT,别克 凯越 2007款 旅行版 1.8LE-AT,,,2009-07-01,2007-11-01,,,0.0,0.0,1.0,2.0,,,,自动,2
179,其他色,白色,1.6,,7.46,5.3,2011.0,,东莞,东莞,丰田-卡罗拉 2011款 1.6L 手动GL,丰田 卡罗拉 2014款 1.6L CVT GL,,,2013-01-01,2014-12-01,,,0.0,0.0,1.0,2.0,,,,自动,2
180,金色,白色,2.0,,8.21,9.8,2012.0,,成都,成都,别克-君威 2012款 2.0L 豪华版,别克 君威 2014款 2.0T GS豪情运动版,,,2012-09-01,2014-03-01,,,0.0,0.0,0.0,0.0,,,,自动,2
181,白色,其他色,1.6,,9.38,4.9,2012.0,,重庆,重庆,福特-福克斯 2012款 两厢 1.6L 手动风尚型,福特 福克斯 2009款 两厢 2.0L 自动运动型,,,2013-08-01,2008-11-01,,,0.0,0.0,0.0,0.0,,,,自动,2
182,其他色,其他色,1.6,,7.19,7.6,2012.0,,苏州,苏州,东风-菱智 2012款 商用版 1.6L 实用型,东风风行 菱智 2011款 2.0L C11E 短轴舒适版,,,2012-04-01,2011-11-01,,,0.0,0.0,0.0,0.0,,,,手动,2
183,棕色,黑色,1.8,,2.83,7.6,2017.0,,西安,西安,大众-帕萨特 2017款 330TSI DSG尊荣版,大众 帕萨特 2014款 1.8TSI DSG尊荣版,,,2017-03-01,2014-03-01,,,0.0,0.0,0.0,0.0,,,,自动,2
184,其他色,其他色,1.6,,4.25,7.5,2012.0,,长沙,长沙,福特-福克斯 2012款 三厢 1.6L 自动风尚型,福特 福克斯 2012款 两厢经典 1.8L 手动基本型,,,2013-04-01,2013-02-01,,,0.0,0.0,0.0,1.0,,,,手动,2
185,白色,其他色,1.5,,4.81,6.5,2011.0,,昆明,昆明,本田-飞度 2011款 1.5L 手动豪华版,本田 飞度 2011款 1.3L 自动舒适版,,,2014-05-01,2010-01-01,,,0.0,0.0,0.0,1.0,,,,自动,2
186,白色,其他色,1.6,,4.91,11.1,2012.0,,成都,成都,福特-福克斯 2012款 两厢 1.6L 自动风尚型,福特 福克斯 2007款 三厢 1.8L 手动舒适型,,,2014-09-01,2008-05-01,,,0.0,0.0,1.0,1.0,,,,手动,2
187,黑色,黑色,2.4,,9.1,16.1,2008.0,,石家庄,石家庄,本田-雅阁 2008款 2.4L EX,本田 雅阁 2008款 2.4L EX,,,2008-04-01,2008-12-01,,,0.0,0.0,0.0,1.0,,,,自动,2
188,黑色,黑色,2.4,,10.35,26.9,2011.0,,苏州,苏州,本田-雅阁 2011款 2.4L LX,本田 雅阁 2007款 2.4L 自动舒适精典版,,,2011-07-01,2007-01-01,,,0.0,0.0,2.0,0.0,,,,自动,2
189,金色,其他色,1.0,,8.75,9.1,2010.0,,临沂,临沂,五菱汽车-五菱之光 2010款 1.0L立业版,五菱汽车 五菱之光 2008款 1.2L基本型LAQ,,,2011-04-01,2009-08-01,,,0.0,0.0,2.0,2.0,,,,手动,2
190,白色,其他色,1.5,,7.04,15.2,2015.0,,福州,宝鸡,雪佛兰-赛欧 2015款 赛欧3 1.5L 手动理想天窗版,雪佛兰 赛欧 2005款 SRV 1.6 SE MT,,,2015-07-01,2005-08-01,,,0.0,0.0,0.0,2.0,,,,手动,2
191,灰色,其他色,2.0,,5.86,10.8,2012.0,,深圳,随州,江淮-瑞风 2012款 2.0L穿梭时光版HFC4GA3,江淮 瑞风 2011款 2.0L穿梭 汽油标准版HFC4GA3,,,2014-06-01,2011-09-01,,,0.0,0.0,1.0,1.0,,,,手动,2
192,白色,其他色,1.5,,4.26,0.9,2015.0,,郑州,郑州,别克-英朗 2015款 15N 手动精英型,别克 英朗 2012款 XT 1.6L 自动时尚版,,,2015-12-01,2012-02-01,,,0.0,0.0,0.0,0.0,,,,自动,2
193,黑色,白色,2.5,,32.26,6.2,2007.0,,武汉,武汉,丰田-锐志 2007款 2.5S 真皮天窗版,丰田 锐志 2010款 2.5V 风尚菁英版,,,2009-07-01,2013-07-01,,,0.0,0.0,0.0,0.0,,,,自动,2
194,其他色,其他色,1.2,,6.2,6.2,2013.0,,合肥,合肥,雪佛兰-赛欧 2013款 三厢 1.2L 手动时尚版,雪佛兰 赛欧 2013款 三厢 1.4L 手动优逸版,,,2013-05-01,2012-03-01,,,0.0,0.0,0.0,0.0,,,,手动,2
195,灰色,其他色,1.6,,1.86,10.2,2015.0,,厦门,蚌埠,斯柯达-明锐 2015款 1.6L 自动逸杰版,斯柯达 明锐 2012款 1.6L 手动逸杰版,,,2016-12-01,2012-11-01,,,0.0,0.0,0.0,1.0,,,,手动,2
196,黑色,黑色,2.4,,9.74,21.2,2008.0,,武汉,武汉,本田-雅阁 2008款 2.4L EXL Navi,本田 雅阁 2008款 2.0L EX Navi,,,2009-01-01,2008-12-01,,,0.0,0.0,0.0,1.0,,,,自动,2
197,黑色,白色,2.0,,16.24,9.6,2011.0,,北京,北京,日产-天籁 2011款 2.0L XL舒适版,日产 天籁 2011款 2.0L XL舒适版,,,2010-10-01,2013-02-01,,,0.0,0.0,0.0,0.0,,,,自动,2
198,白色,其他色,1.6,,6.74,5.5,2013.0,,上海,上海,雪佛兰-科鲁兹 2013款 掀背 1.6L 自动豪华型,雪佛兰 科鲁兹 2011款 1.6T SE MT 变形金刚版,,,2014-03-01,2012-05-01,,,0.0,0.0,0.0,1.0,,,,手动,2
199,灰色,其他色,1.6,,6.0,12.2,2013.0,,保定,北京,雪佛兰-科鲁兹 2013款 1.6L SE MT,雪佛兰 科鲁兹 2009款 1.6L SE MT,,,2013-05-01,2010-06-01,,,0.0,0.0,0.0,0.0,,,,手动,2
200,金色,其他色,1.5,,4.0,4.4,2014.0,,宁波,宁波,东风-菱智 2014款 V3 1.5L 7座舒适型,东风风行 菱智 2015款 M3 1.6L 7座舒适型,,,2014-08-01,2014-10-01,,,0.0,0.0,0.0,1.0,,,,手动,2
201,其他色,白色,1.6,,5.41,8.5,2010.0,,石家庄,石家庄,大众-捷达 2010款 1.6L 伙伴,大众 捷达 2012款 1.6L 纪念版,,,2011-11-01,2013-03-01,,,0.0,0.0,0.0,1.0,,,,手动,2
202,白色,黑色,1.6,,3.53,20.0,2012.0,,成都,成都,福特-福克斯 2012款 三厢 1.6L 自动风尚型,福特 福克斯 2007款 两厢 1.8L 手动舒适型,,,2013-04-01,2008-07-01,,,0.0,0.0,0.0,1.0,,,,手动,2
203,灰色,其他色,2.3,,10.73,28.7,2007.0,,重庆,重庆,福特-蒙迪欧-致胜 2007款 2.3L 豪华型,福特 蒙迪欧-致胜 2007款 2.3L 豪华型,,,2008-06-01,2008-03-01,,,0.0,0.0,1.0,0.0,,,,自动,2
204,黑色,黑色,1.6,,16.89,9.7,2009.0,,苏州,苏州,雪佛兰-科鲁兹 2009款 1.6L SL MT,雪佛兰 科鲁兹 2013款 1.8L SE AT,,,2010-12-01,2014-04-01,,,0.0,0.0,0.0,0.0,,,,自动,2
205,其他色,其他色,1.2,,11.34,6.6,2010.0,,抚顺,沈阳,五菱汽车-五菱宏光 2010款 1.2L 基本型,五菱汽车 五菱宏光 2010款 1.4L 舒适型,,,2012-12-01,2010-12-01,,,0.0,0.0,0.0,3.0,,,,手动,2
206,灰色,其他色,1.6,,3.08,5.1,2011.0,,上海,上海,别克-凯越 2011款 1.6LX-MT,别克 凯越 2008款 1.6LE-AT,,,2012-04-01,2010-09-01,,,0.0,0.0,0.0,0.0,,,,自动,2
207,黑色,黑色,2.4,,11.4,5.0,2007.0,,青岛,青岛,本田-雅阁 2007款 2.4L 自动豪华版,本田 雅阁 2014款 2.0L EX 豪华版,,,2007-09-01,2015-01-01,,,0.0,0.0,4.0,3.0,,,,自动,2
208,黑色,其他色,2.0,,1.63,6.3,2015.0,,沈阳,沈阳,本田-雅阁 2015款 2.0L LX 舒适版,本田 雅阁 2010款 2.4L 百万纪念版,,,2015-11-01,2010-11-01,,,0.0,0.0,1.0,1.0,,,,自动,2
209,黑色,白色,1.8,,9.79,6.5,2007.0,,广州,河源,福特-福克斯 2007款 两厢 1.8L 自动时尚型,福特 福克斯 2012款 两厢 1.6L 手动风尚型,,,2008-07-01,2014-07-01,,,0.0,0.0,1.0,1.0,,,,手动,2
210,白色,其他色,1.6,,4.29,18.8,2012.0,,南京,苏州,福特-福克斯 2012款 三厢 1.6L 自动舒适型,福特 福克斯 2009款 三厢 1.8L 自动时尚型,,,2015-07-01,2009-12-01,,,0.0,0.0,0.0,0.0,,,,自动,2
211,其他色,黑色,1.8,,9.38,10.0,2009.0,,石家庄,石家庄,福特-福克斯 2009款 三厢 1.8L 自动时尚型,福特 福克斯 2012款 三厢经典 1.8L 手动基本型,,,2009-11-01,2013-01-01,,,0.0,0.0,1.0,0.0,,,,手动,2
212,灰色,其他色,1.6,,9.31,5.6,2008.0,,杭州,绍兴,别克-凯越 2008款 1.6LE-AT,别克 凯越 2008款 1.6LE-AT,,,2010-07-01,2009-09-01,,,0.0,0.0,0.0,0.0,,,,自动,2
