id,color1,color2,displacement1,displacement2,mile1,mile2,year1,year2,licensed_city1,licensed_city2,title1,title2,fuel_type1,fuel_type2,register_time1,register_time2,owner_price1,owner_price2,is_import1,is_import2,transfer_times1,transfer_times2,displacement_standard1,displacement_standard2,gearbox1,gearbox2,is_same,displacement_diff,displacement_diff_sparse,mile_diff,mile_diff_rate,mile_diff_rate_sparse,mile_diff_sparse,year_diff,year_diff_sparse,licensed_city_diff_sparse,title_diff,title_diff_sparse,register_time_diff,register_time_diff_sparse,owner_price_diff,is_import_diff_sparse,transfer_times_diff,transfer_times_diff_sparse,colorp1,colorp2,fuel_typep1,fuel_typep2,gearboxp1,gearboxp2
54,白,其他,1.6,-1.0,4.93,7.0,2014.0,-1.0,郑州,上海,雪佛兰-科鲁兹 2014款 1.6L SL百万纪念版 AT,雪佛兰 科鲁兹 2009款 1.6L SE AT,-1,-1,2015-06-01,2009-06-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,-1.0,0.5,-2.0700000000000003,-0.17351215423302602,0.0,0.0,-1.0,0.5,0.0,8.0,0.0,72.0,0.0,-1.0,2.0,0.0,2,0,-1,-1,-1,-1,1
55,银灰,黑,2.3,-1.0,12.65,13.4,2007.0,-1.0,南宁,贺州,马自达-6 2007款 轿跑 2.3L 自动型,马自达 马自达6 2006款 2.0L 自动超豪华型,-1,-1,2007-12-01,2005-12-01,-1.0,-1.0,0.0,0.0,3.0,4.0,-1,-1,-1,AT,0,-1.0,0.5,-0.75,-0.02879078694817658,1.0,1.0,-1.0,0.5,0.0,10.0,0.0,24.0,0.0,-1.0,2.0,-1.0,1,11,7,-1,-1,-1,1
56,黑,黑,1.6,-1.0,11.23,10.1,2011.0,-1.0,郑州,郑州,现代-伊兰特 2011款 1.6L 手动舒适型,现代 伊兰特 2011款 1.6L 手动舒适型,-1,-1,2010-11-01,2010-01-01,-1.0,-1.0,0.0,0.0,0.0,2.0,-1,-1,-1,MT,0,-1.0,0.5,1.1300000000000008,0.052977027660571996,1.0,1.0,-1.0,0.5,2.0,0.0,2.0,10.0,0.0,-1.0,2.0,-2.0,0,7,7,-1,-1,-1,1
57,金,其他,1.6,-1.0,3.13,20.0,2016.0,-1.0,德惠,长春,大众-高尔夫 2016款 1.6L 自动舒适型,大众 高尔夫 2008款 1.6 手动五彩版,-1,-1,2016-12-01,2008-09-01,-1.0,-1.0,0.0,0.0,1.0,0.0,-1,-1,-1,MT,0,-1.0,0.5,-16.87,-0.7293558149589279,0.0,0.0,-1.0,0.5,0.0,7.0,0.0,99.0,0.0,-1.0,2.0,1.0,1,9,-1,-1,-1,-1,1
58,银灰,其他,1.6,-1.0,5.29,5.1,2016.0,-1.0,昆明,昆明,雪铁龙-世嘉 2016款 经典 三厢 1.6L 手动科技版,雪铁龙 世嘉 2008款 两厢 1.6L 手动时尚型,-1,-1,2015-06-01,2009-02-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,-1.0,0.5,0.1900000000000004,0.01828681424446587,1.0,1.0,-1.0,0.5,2.0,8.0,0.0,76.0,0.0,-1.0,2.0,0.0,2,11,-1,-1,-1,-1,1
59,黑,黑,1.6,-1.0,11.16,16.8,2010.0,-1.0,北京,北京,现代-悦动 2010款 1.6L AT GLS,现代 悦动 2008款 1.6L AT GL,-1,-1,2010-12-01,2008-07-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,-1.0,0.5,-5.6400000000000015,-0.2017167381974249,0.0,0.0,-1.0,0.5,2.0,3.0,1.0,29.0,0.0,-1.0,2.0,0.0,2,7,7,-1,-1,-1,1
60,其他,黑,1.6,-1.0,4.26,28.2,2011.0,-1.0,鹰潭,上海,别克-凯越 2011款 1.6LE-MT,别克 凯越 2005款 HRV 1.6LE-MT,-1,-1,2012-10-01,2006-04-01,-1.0,-1.0,0.0,0.0,1.0,0.0,-1,-1,-1,MT,0,-1.0,0.5,-23.94,-0.7375231053604435,0.0,0.0,-1.0,0.5,0.0,5.0,0.0,78.0,0.0,-1.0,2.0,1.0,1,-1,7,-1,-1,-1,1
61,黑,黑,2.4,-1.0,10.09,41.0,2009.0,-1.0,温州,上海,本田-雅阁 2009款 2.4L LX,本田 雅阁 2004款 2.4L,-1,-1,2010-02-01,2004-05-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,-1.0,0.5,-30.91,-0.6050107653161088,0.0,0.0,-1.0,0.5,0.0,3.0,1.0,69.0,0.0,-1.0,2.0,0.0,2,7,7,-1,-1,-1,1
62,白,其他,1.6,-1.0,3.66,26.0,2015.0,-1.0,铁岭,锦州,大众-捷达 2015款 质惠版 1.6L 手动舒适型,大众 捷达 2008款 CIX-P伙伴型,-1,-1,2016-02-01,2009-04-01,-1.0,-1.0,0.0,0.0,0.0,2.0,-1,-1,-1,MT,0,-1.0,0.5,-22.34,-0.7532029669588671,0.0,0.0,-1.0,0.5,0.0,13.0,0.0,82.0,0.0,-1.0,2.0,-2.0,0,0,-1,-1,-1,-1,1
63,银灰,白,2.5,-1.0,9.48,9.6,2006.0,-1.0,苏州,苏州,宝马-5系 2006款 523Li 豪华型,宝马 宝马5系 2010款 520Li 领先型,-1,-1,2007-02-01,2010-08-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,-1.0,0.5,-0.11999999999999922,-0.006289308176100589,1.0,1.0,-1.0,0.5,2.0,7.0,0.0,-42.0,0.0,-1.0,2.0,0.0,2,11,0,-1,-1,-1,1
64,棕,其他,1.6,-1.0,6.55,3.6,2009.0,-1.0,广州,佛山,日产-轩逸 2009款 1.6XE 自动舒适版,日产 轩逸 2012款 经典 1.6XE 自动舒适版,-1,-1,2012-06-01,2015-02-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,-1.0,0.5,2.95,0.29064039408866993,0.0,0.0,-1.0,0.5,0.0,4.0,1.0,-32.0,0.0,-1.0,2.0,0.0,2,8,-1,-1,-1,-1,1
65,其他,其他,1.8,-1.0,9.1,4.4,2009.0,-1.0,大同,北京,福特-福克斯 2009款 三厢 1.8L 手动舒适型,福特 福克斯 2012款 三厢 1.6L 手动舒适型,-1,-1,2010-06-01,2013-07-01,-1.0,-1.0,0.0,0.0,1.0,0.0,-1,-1,-1,MT,0,-1.0,0.5,4.699999999999998,0.3481481481481481,0.0,0.0,-1.0,0.5,0.0,3.0,1.0,-37.0,0.0,-1.0,2.0,1.0,1,-1,-1,-1,-1,-1,1
66,黑,黑,1.8,-1.0,12.19,21.4,2010.0,-1.0,济南,济南,雪佛兰-景程 2010款 1.8 致真版 MT,雪佛兰 景程 2006款 2.0 SL MT,-1,-1,2010-01-01,2006-07-01,-1.0,-1.0,0.0,0.0,1.0,1.0,-1,-1,-1,MT,0,-1.0,0.5,-9.21,-0.2741887466507889,0.0,0.0,-1.0,0.5,2.0,7.0,0.0,42.0,0.0,-1.0,2.0,0.0,2,7,7,-1,-1,-1,1
67,黑,其他,1.6,-1.0,10.25,9.0,2009.0,-1.0,大连,上饶,雪佛兰-科鲁兹 2009款 1.6L SE MT,雪佛兰 科鲁兹 2011款 1.8L SE AT,-1,-1,2012-07-01,2012-04-01,-1.0,-1.0,0.0,0.0,1.0,1.0,-1,-1,-1,AT,0,-1.0,0.5,1.25,0.06493506493506493,1.0,1.0,-1.0,0.5,0.0,4.0,1.0,3.0,1.0,-1.0,2.0,0.0,2,7,-1,-1,-1,-1,1
68,其他,其他,1.6,-1.0,2.69,2.3,2012.0,-1.0,长春,长春,大众-捷达 2012款 1.6L 纪念版,大众 捷达 2015款 质惠版 1.6L 手动时尚型,-1,-1,2012-11-01,2016-12-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,-1.0,0.5,0.3900000000000001,0.07815631262525052,1.0,1.0,-1.0,0.5,2.0,9.0,0.0,-49.0,0.0,-1.0,2.0,0.0,2,-1,-1,-1,-1,-1,1
69,白,其他,1.6,-1.0,9.55,4.9,2012.0,-1.0,重庆,未知,福特-福克斯 2012款 三厢 1.6L 自动风尚型,福特 福克斯 2012款 三厢经典 1.8L 手动时尚型,-1,-1,2013-07-01,2012-04-01,-1.0,-1.0,0.0,0.0,0.0,1.0,-1,-1,-1,MT,0,-1.0,0.5,4.65,0.3217993079584775,0.0,0.0,-1.0,0.5,0.0,5.0,0.0,15.0,0.0,-1.0,2.0,-1.0,1,0,-1,-1,-1,-1,1
70,其他,白,1.4,-1.0,9.14,6.8,2010.0,-1.0,南京,南京,现代-瑞纳 2010款 三厢 1.4L 手动舒适型GS,现代 瑞纳 2014款 1.4L 自动智能型GLS,-1,-1,2013-02-01,2014-06-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,-1.0,0.5,2.3400000000000007,0.14680050188205776,0.0,0.0,-1.0,0.5,2.0,7.0,0.0,-16.0,0.0,-1.0,2.0,0.0,2,-1,0,-1,-1,-1,1
71,白,白,1.4,-1.0,6.08,1.1,2011.0,-1.0,西安,咸阳,铃木-北斗星 2011款 e 1.4L 手动标准1型,铃木 北斗星 2008款 1.4L 手动STD,-1,-1,2011-12-01,2010-03-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,-1.0,0.5,4.98,0.6935933147632313,0.0,0.0,-1.0,0.5,0.0,7.0,0.0,21.0,0.0,-1.0,2.0,0.0,2,0,0,-1,-1,-1,1
72,金,黑,1.4,-1.0,2.91,13.6,2015.0,-1.0,哈尔滨,哈尔滨,大众-高尔夫 2015款 1.4TSI 自动舒适型,大众 高尔夫 2011款 1.4TSI 自动舒适型,-1,-1,2015-09-01,2011-05-01,-1.0,-1.0,0.0,0.0,0.0,2.0,-1,-1,-1,AT,0,-1.0,0.5,-10.69,-0.6474863718958208,0.0,0.0,-1.0,0.5,2.0,1.0,1.0,52.0,0.0,-1.0,2.0,-2.0,0,9,7,-1,-1,-1,1
73,白,其他,1.5,-1.0,3.48,12.5,2015.0,-1.0,苏州,苏州,福特-福克斯 2015款 两厢 EcoBoost 180 自动精英型,福特 福克斯 2013款 两厢经典 1.8L 手动基本型,-1,-1,2015-09-01,2013-12-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,-1.0,0.5,-9.02,-0.5644555694618273,0.0,0.0,-1.0,0.5,2.0,14.0,0.0,21.0,0.0,-1.0,2.0,0.0,2,0,-1,-1,-1,-1,1
74,黑,黑,1.6,-1.0,5.18,6.7,2011.0,-1.0,青岛,青岛,大众-朗逸 2011款 1.6L 手动品悠版,大众 朗逸 2013款 1.6L 自动舒适版,-1,-1,2012-09-01,2012-09-01,-1.0,-1.0,0.0,0.0,1.0,1.0,-1,-1,-1,AT,0,-1.0,0.5,-1.5200000000000005,-0.127946127946128,0.0,1.0,-1.0,0.5,2.0,4.0,1.0,0.0,2.0,-1.0,2.0,0.0,2,7,7,-1,-1,-1,1
75,白,其他,1.3,-1.0,2.82,15.0,2015.0,-1.0,昆明,昆明,雪佛兰-赛欧 2015款 赛欧3 1.3L 手动理想版,雪佛兰 赛欧 2005款 SRV 1.6 SL MT,-1,-1,2015-12-01,2005-06-01,-1.0,-1.0,0.0,0.0,1.0,0.0,-1,-1,-1,MT,0,-1.0,0.5,-12.18,-0.6835016835016835,0.0,0.0,-1.0,0.5,2.0,11.0,0.0,126.0,0.0,-1.0,2.0,1.0,1,0,-1,-1,-1,-1,1
76,其他,其他,1.4,-1.0,7.8,7.8,2010.0,-1.0,南通,南通,现代-瑞纳 2010款 三厢 1.4L 自动时尚型GT,现代 瑞纳 2010款 三厢 1.4L 自动时尚型GT,-1,-1,2011-03-01,2011-03-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,1,-1.0,0.5,0.0,0.0,2.0,2.0,-1.0,0.5,2.0,0.0,2.0,0.0,2.0,-1.0,2.0,0.0,2,-1,-1,-1,-1,-1,1
77,白,其他,1.5,-1.0,3.6,5.5,2014.0,-1.0,梧州,南宁,本田-飞度 2014款 1.5L SE CVT时尚型,本田 飞度 2008款 1.5L 自动豪华版,-1,-1,2015-03-01,2009-04-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,-1.0,0.5,-1.9,-0.2087912087912088,0.0,1.0,-1.0,0.5,0.0,10.0,0.0,71.0,0.0,-1.0,2.0,0.0,2,0,-1,-1,-1,-1,1
78,其他,其他,1.8,-1.0,8.09,11.5,2012.0,-1.0,重庆,重庆,福特-福克斯 2012款 三厢经典 1.8L 自动基本型,福特 福克斯 2011款 两厢 1.8L 自动时尚型,-1,-1,2012-09-01,2010-12-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,-1.0,0.5,-3.41,-0.17406840224604392,0.0,0.0,-1.0,0.5,2.0,6.0,0.0,21.0,0.0,-1.0,2.0,0.0,2,-1,-1,-1,-1,-1,1
79,其他,白,1.8,-1.0,5.03,2.1,2013.0,-1.0,宜春,苏州,福特-福克斯 2013款 两厢经典 1.8L 自动基本型,福特 福克斯 2013款 两厢经典 1.8L 自动基本型,-1,-1,2013-10-01,2013-03-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,-1.0,0.5,2.93,0.41093969144460013,0.0,0.0,-1.0,0.5,0.0,0.0,2.0,7.0,0.0,-1.0,2.0,0.0,2,-1,0,-1,-1,-1,1
80,白,黑,1.6,-1.0,6.45,4.8,2012.0,-1.0,无锡,无锡,别克-英朗 2012款 XT 1.6T 新锐运动版,别克 英朗 2016款 15N 自动精英型,-1,-1,2012-10-01,2016-11-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,-1.0,0.5,1.6500000000000004,0.1466666666666667,0.0,1.0,-1.0,0.5,2.0,11.0,0.0,-49.0,0.0,-1.0,2.0,0.0,2,0,7,-1,-1,-1,1
81,其他,其他,1.5,-1.0,3.63,4.1,2014.0,-1.0,深圳,深圳,宝骏-730 2014款 1.5L 手动豪华导航ESP版 7座,宝骏 宝骏730 2016款 1.5L 手动豪华型 7座,-1,-1,2014-11-01,2016-08-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,-1.0,0.5,-0.4699999999999998,-0.06080206985769725,1.0,1.0,-1.0,0.5,2.0,9.0,0.0,-21.0,0.0,-1.0,2.0,0.0,2,-1,-1,-1,-1,-1,1
82,白,其他,1.6,-1.0,8.25,12.2,2009.0,-1.0,大同,北京,雪佛兰-科鲁兹 2009款 1.6L SE AT,雪佛兰 科鲁兹 2009款 1.6L SE MT,-1,-1,2010-07-01,2010-06-01,-1.0,-1.0,0.0,0.0,1.0,0.0,-1,-1,-1,MT,0,-1.0,0.5,-3.9499999999999993,-0.1931540342298288,0.0,0.0,-1.0,0.5,0.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,1,0,-1,-1,-1,-1,1
83,其他,其他,1.0,-1.0,6.5,4.9,2008.0,-1.0,哈尔滨,哈尔滨,一汽-夏利 2008款 N3+ 1.0L 三厢,一汽 夏利 2005款 N3 1.1L 三厢,-1,-1,2011-03-01,2006-01-01,-1.0,-1.0,0.0,0.0,1.0,0.0,-1,-1,-1,MT,0,-1.0,0.5,1.5999999999999996,0.14035087719298242,0.0,1.0,-1.0,0.5,2.0,3.0,1.0,62.0,0.0,-1.0,2.0,1.0,1,-1,-1,-1,-1,-1,1
84,银灰,白,1.4,-1.0,10.05,1.1,2008.0,-1.0,西安,咸阳,铃木-北斗星 2008款 1.4L 手动STD,铃木 北斗星 2008款 1.4L 手动STD,-1,-1,2009-12-01,2010-03-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,-1.0,0.5,8.950000000000003,0.8026905829596414,0.0,0.0,-1.0,0.5,0.0,0.0,2.0,-3.0,1.0,-1.0,2.0,0.0,2,11,0,-1,-1,-1,1
85,银灰,其他,1.6,-1.0,3.43,12.1,2015.0,-1.0,济南,济南,日产-骊威 2015款 1.6XE 手动舒适版,日产 骊威 2010款 劲悦版 1.6L 手动全能型,-1,-1,2015-08-01,2012-01-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,-1.0,0.5,-8.67,-0.5582743077913715,0.0,0.0,-1.0,0.5,2.0,9.0,0.0,43.0,0.0,-1.0,2.0,0.0,2,11,-1,-1,-1,-1,1
86,其他,其他,1.6,-1.0,4.82,5.6,2011.0,-1.0,包头,锡林郭勒盟,别克-凯越 2011款 1.6LE-AT,别克 凯越 2005款 HRV 1.6LE-MT,-1,-1,2010-12-01,2006-07-01,-1.0,-1.0,0.0,0.0,0.0,1.0,-1,-1,-1,MT,0,-1.0,0.5,-0.7799999999999994,-0.07485604606525906,1.0,1.0,-1.0,0.5,0.0,6.0,0.0,53.0,0.0,-1.0,2.0,-1.0,1,-1,-1,-1,-1,-1,1
87,白,其他,1.6,-1.0,6.8,7.9,2012.0,-1.0,石家庄,石家庄,福特-福克斯 2012款 三厢 1.6L 自动舒适型,福特 福克斯 2013款 三厢经典 1.8L 手动基本型,-1,-1,2014-09-01,2013-12-01,-1.0,-1.0,0.0,0.0,0.0,1.0,-1,-1,-1,MT,0,-1.0,0.5,-1.1000000000000003,-0.07482993197278916,1.0,1.0,-1.0,0.5,2.0,7.0,0.0,9.0,0.0,-1.0,2.0,-1.0,1,0,-1,-1,-1,-1,1
88,白,白,1.5,-1.0,0.98,14.4,2017.0,-1.0,淄博,淄博,别克-英朗 2017款 15N 自动精英型,别克 英朗 2010款 XT 1.8L 自动豪华版,-1,-1,2017-04-01,2010-05-01,-1.0,-1.0,0.0,0.0,0.0,1.0,-1,-1,-1,AT,0,-1.0,0.5,-13.42,-0.8725617685305591,0.0,0.0,-1.0,0.5,2.0,9.0,0.0,83.0,0.0,-1.0,2.0,-1.0,1,0,0,-1,-1,-1,1
89,棕,黑,1.6,-1.0,3.99,15.6,2015.0,-1.0,上海,金华,别克-君威 2015款 1.6T 时尚技术型,别克 君威 2004款 2.5L 豪华型,-1,-1,2014-12-01,2004-05-01,-1.0,-1.0,0.0,0.0,0.0,4.0,-1,-1,-1,AT,0,-1.0,0.5,-11.61,-0.5926493108728943,0.0,0.0,-1.0,0.5,0.0,9.0,0.0,127.0,0.0,-1.0,2.0,-4.0,0,8,7,-1,-1,-1,1
90,白,白,1.6,-1.0,1.8,4.2,2016.0,-1.0,佛山南海,珠海,日产-轩逸 2016款 1.6XV CVT智享版,日产 轩逸 2012款 经典 1.6XE 自动舒适版,-1,-1,2016-12-01,2015-09-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,-1.0,0.5,-2.4000000000000004,-0.4000000000000001,0.0,0.0,-1.0,0.5,0.0,9.0,0.0,15.0,0.0,-1.0,2.0,0.0,2,0,0,-1,-1,-1,1
91,其他,黑,1.6,-1.0,12.45,12.2,2010.0,-1.0,济宁,济宁,现代-悦动 2010款 1.6L AT GL,现代 悦动 2011款 1.6L 自动豪华型,-1,-1,2009-12-01,2011-04-01,-1.0,-1.0,0.0,0.0,2.0,1.0,-1,-1,-1,AT,0,-1.0,0.5,0.25,0.010141987829614604,1.0,1.0,-1.0,0.5,2.0,6.0,0.0,-16.0,0.0,-1.0,2.0,1.0,1,-1,7,-1,-1,-1,1
92,其他,其他,2.0,-1.0,17.2,3.6,2007.0,-1.0,阳江,佛山,日产-轩逸 2007款 2.0 XL 科技版,日产 轩逸 2012款 经典 1.6XE 自动舒适版,-1,-1,2007-09-01,2015-02-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,-1.0,0.5,13.6,0.6538461538461539,0.0,0.0,-1.0,0.5,0.0,11.0,0.0,-89.0,0.0,-1.0,2.0,0.0,2,-1,-1,-1,-1,-1,1
93,金,其他,1.2,-1.0,5.18,-1.0,2011.0,-1.0,烟台,烟台,五菱汽车-五菱荣光 2011款 1.2L基本型,五菱汽车 五菱荣光 2011款 1.2L舒适型,-1,-1,2013-12-01,2010-04-01,-1.0,-1.0,0.0,0.0,0.0,1.0,-1,-1,-1,MT,0,-1.0,0.5,-1.0,-1.0,0.5,0.5,-1.0,0.5,2.0,2.0,1.0,44.0,0.0,-1.0,2.0,-1.0,1,9,-1,-1,-1,-1,1
94,银灰,其他,1.8,-1.0,8.82,15.3,2009.0,-1.0,郑州,郑州,本田-思域 2009款 1.8L 自动豪华版,本田 思域 2012款 1.8L 自动舒适版,-1,-1,2009-12-01,2013-05-01,-1.0,-1.0,0.0,0.0,0.0,1.0,-1,-1,-1,AT,0,-1.0,0.5,-6.48,-0.26865671641791045,0.0,0.0,-1.0,0.5,2.0,4.0,1.0,-41.0,0.0,-1.0,2.0,-1.0,1,11,-1,-1,-1,-1,1
95,金,白,2.0,-1.0,6.01,5.5,2011.0,-1.0,武汉,武汉,别克-君威 2011款 2.0L 舒适版,别克 君威 2013款 1.6T 自动精英运动版,-1,-1,2011-11-01,2013-05-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,-1.0,0.5,0.5099999999999998,0.044309296264118135,1.0,1.0,-1.0,0.5,2.0,10.0,0.0,-18.0,0.0,-1.0,2.0,0.0,2,9,0,-1,-1,-1,1
96,其他,其他,1.5,-1.0,2.48,12.5,2014.0,-1.0,厦门,南平,五菱汽车-五菱宏光 2014款 1.5L S舒适型,五菱汽车 五菱宏光 2010款 1.2L 标准型,-1,-1,2015-07-01,2013-06-01,-1.0,-1.0,0.0,0.0,0.0,4.0,-1,-1,-1,MT,0,-1.0,0.5,-10.02,-0.6688918558077436,0.0,0.0,-1.0,0.5,0.0,5.0,0.0,25.0,0.0,-1.0,2.0,-4.0,0,-1,-1,-1,-1,-1,1
97,其他,黑,1.6,-1.0,5.15,5.5,2012.0,-1.0,天津,天津,别克-英朗 2012款 XT 1.6L 自动时尚版,别克 英朗 2010款 GT 1.6L 手动进取版,-1,-1,2013-04-01,2010-12-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,-1.0,0.5,-0.34999999999999964,-0.032863849765258184,1.0,1.0,-1.0,0.5,2.0,5.0,0.0,28.0,0.0,-1.0,2.0,0.0,2,-1,7,-1,-1,-1,1
98,其他,其他,1.6,-1.0,4.26,19.5,2011.0,-1.0,鹰潭,上海,别克-凯越 2011款 1.6LE-MT,别克 凯越 2004款 1.6 手动豪华版,-1,-1,2012-10-01,2004-01-01,-1.0,-1.0,0.0,0.0,1.0,1.0,-1,-1,-1,MT,0,-1.0,0.5,-15.24,-0.6414141414141414,0.0,0.0,-1.0,0.5,0.0,7.0,0.0,105.0,0.0,-1.0,2.0,0.0,2,-1,-1,-1,-1,-1,1
99,黑,黑,1.8,-1.0,3.17,9.3,2015.0,-1.0,西安,西安,大众-迈腾 2015款 改款 1.8TSI 豪华型,大众 迈腾 2007款 1.8TSI 自动舒适型,-1,-1,2015-06-01,2007-10-01,-1.0,-1.0,0.0,0.0,0.0,1.0,-1,-1,-1,AT,0,-1.0,0.5,-6.130000000000001,-0.4915797914995991,0.0,0.0,-1.0,0.5,2.0,8.0,0.0,92.0,0.0,-1.0,2.0,-1.0,1,7,7,-1,-1,-1,1
100,棕,其他,1.5,-1.0,6.69,13.9,2014.0,-1.0,北京,石家庄,五菱汽车-五菱宏光 2014款 1.5L S豪华型,五菱汽车 五菱宏光 2010款 1.2L 舒适型,-1,-1,2014-12-01,2012-08-01,-1.0,-1.0,0.0,0.0,0.0,1.0,-1,-1,-1,MT,0,-1.0,0.5,-7.21,-0.3501699854298203,0.0,0.0,-1.0,0.5,0.0,5.0,0.0,28.0,0.0,-1.0,2.0,-1.0,1,8,-1,-1,-1,-1,1
101,其他,其他,1.8,-1.0,7.65,22.1,2012.0,-1.0,荆州,上海,福特-福克斯 2012款 两厢经典 1.8L 手动基本型,福特 福克斯 2009款 三厢 1.8L 手动舒适型,-1,-1,2012-12-01,2008-12-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,-1.0,0.5,-14.45,-0.4857142857142858,0.0,0.0,-1.0,0.5,0.0,7.0,0.0,48.0,0.0,-1.0,2.0,0.0,2,-1,-1,-1,-1,-1,1
102,其他,白,2.4,-1.0,4.78,9.9,2009.0,-1.0,杭州,荆州,别克-君威 2009款 2.4L 精英版,别克 君威 2014款 1.6T 时尚技术型,-1,-1,2009-05-01,2013-12-01,-1.0,-1.0,0.0,0.0,0.0,1.0,-1,-1,-1,AT,0,-1.0,0.5,-5.12,-0.34877384196185285,0.0,0.0,-1.0,0.5,0.0,10.0,0.0,-55.0,0.0,-1.0,2.0,-1.0,1,-1,0,-1,-1,-1,1
103,黑,其他,1.6,-1.0,8.58,10.0,2014.0,-1.0,深圳,广州,日产-轩逸 2014款 1.6XV CVT尊享版,日产 轩逸 2009款 2.0XL CVT豪华天窗版,-1,-1,2014-11-01,2009-06-01,-1.0,-1.0,0.0,0.0,0.0,1.0,-1,-1,-1,AT,0,-1.0,0.5,-1.42,-0.07642626480086115,1.0,1.0,-1.0,0.5,0.0,9.0,0.0,65.0,0.0,-1.0,2.0,-1.0,1,7,-1,-1,-1,-1,1
104,银灰,其他,1.6,-1.0,7.44,3.0,2011.0,-1.0,长春,长春,大众-速腾 2011款 1.6L 自动舒适型,大众 速腾 2014款 改款 1.4TSI 自动豪华型,-1,-1,2011-06-01,2014-11-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,-1.0,0.5,4.44,0.4252873563218391,0.0,0.0,-1.0,0.5,2.0,9.0,0.0,-41.0,0.0,-1.0,2.0,0.0,2,11,-1,-1,-1,-1,1
105,黑,其他,1.8,-1.0,11.11,11.2,2011.0,-1.0,嘉兴,嘉兴,丰田-卡罗拉 2011款 1.8L 手动GL-i,丰田 卡罗拉 2011款 1.6L 自动GL,-1,-1,2012-01-01,2012-01-01,-1.0,-1.0,0.0,0.0,1.0,0.0,-1,-1,-1,AT,0,-1.0,0.5,-0.08999999999999986,-0.004034065441506045,1.0,1.0,-1.0,0.5,2.0,3.0,1.0,0.0,2.0,-1.0,2.0,1.0,1,7,-1,-1,-1,-1,1
106,白,黑,1.6,-1.0,5.93,15.0,2014.0,-1.0,东莞,肇庆,丰田-卡罗拉 2014款 1.6L CVT GL-i真皮版,丰田 卡罗拉 2014款 1.6L CVT GL-i,-1,-1,2015-07-01,2015-11-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,AT,0,-1.0,0.5,-9.07,-0.433349259436216,0.0,0.0,-1.0,0.5,0.0,3.0,1.0,-4.0,0.0,-1.0,2.0,0.0,2,0,7,-1,-1,-1,1
107,黑,其他,1.6,-1.0,18.25,8.7,2005.0,-1.0,石家庄,石家庄,现代-伊兰特 2005款 1.6L 手动标准型,现代 伊兰特 2007款 1.6L 手动舒适型,-1,-1,2006-09-01,2009-08-01,-1.0,-1.0,0.0,0.0,2.0,2.0,-1,-1,-1,MT,0,-1.0,0.5,9.55,0.35435992578849723,0.0,0.0,-1.0,0.5,2.0,3.0,1.0,-35.0,0.0,-1.0,2.0,0.0,2,7,-1,-1,-1,-1,1
108,白,黑,1.6,-1.0,8.11,21.7,2015.0,-1.0,天津,天津,大众-朗逸 2015款 1.6L 自动风尚版,大众 朗逸 2008款 1.6L 手动品轩版,-1,-1,2016-04-01,2010-01-01,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1,MT,0,-1.0,0.5,-13.59,-0.4558872861455888,0.0,0.0,-1.0,0.5,2.0,5.0,0.0,75.0,0.0,-1.0,2.0,0.0,2,0,7,-1,-1,-1,1
