c_price,max_price,min_price,dealer_price,car_model,fuel_type,register_city,model_generation,is_electric_skylight,is_panoramic_sunroof,far_beam,dipped_headlight,new_car_price,transfer_times,price,target,model_id,register_date,deal_date,gear_num,province,used_ages,bumper_change,bumper_chromatic,bumper_flaw,bumper_metal,bumper_spray,car_box_type,car_height,car_length,car_level,car_width,chromatic_num,color,deal_city,deal_time_quarter,displacement,door_change,door_chromatic,door_flaw,door_metal,door_spray,drive_mode,driving_seat_abnormal,driving_seat_abrasion,driving_seat_blister,driving_seat_damage,driving_seat_disassembly,driving_seat_flaw,driving_seat_smudginess,edition,emission,engine_intake_form,fender_change,fender_chromatic,fender_flaw,fender_metal,fender_spray,front_light_change,front_light_damage,front_light_flaw,gdp_level,gearbox_type,manufacturer,max_horse_power,metal_num,mileage,model_age,model_brand,model_series,model_year,pillar_change,pillar_chromatic,pillar_flaw,pillar_metal,pillar_spray,power_displacement_cartesian,region,seat_flaw,spray_num,steering_wheel_flaw,tire_flaw,transmission,transmission_case,trunk_change,trunk_chromatic,trunk_flaw,trunk_injury,trunk_metal,trunk_spray,change_num,used_months,engine_vehicle_launch_flawnum,engine_valve_chamber_cover_flawnum,engine_cistern_flawnum,engine_accumulator_flawnum,engine_steering_mast_flawnum,engine_room_line_sediment_flawnum,engine_brake_level_flawnum,engine_oil_flawnum,engine_cylinder_removalnum,engine_defectnum,engine_flawnum,engine_harness_changenum,engine_harness_sootingnum,engine_harness_carbonizationnum,engine_harness_flawnum,engine_firewall_bulkhead_changenum,engine_firewall_bulkhead_sootingnum,engine_firewall_bulkhead_carbonizationnum,engine_firewall_bulkhead_blisters_tracesnum,engine_firewall_bulkheadd_flawnum,engine_gearbox_flawnum,engine_removable_tank_framework_flawnum,engine_non_removable_tank_framework_changenum,engine_non_removable_framework_defectnum,engine_non_removable_framework_flawnum,bottom_bigside_flawnum,bottom_bigside_changenum,bottom_bigside_metalnum,bottom_bigside_spraynum,bottom_bigside_chromaticnum,bottom_bigside_weldnum,bottom_bigside_injurynum,bottom_bigside_injury_sagnum,bottom_bigside_injury_scratchnum,bottom_bigside_injury_brokennum,bottom_bigside_injury_scarsnum,bottom_bigside_injury_cracknum,bottom_bigside_repairnum,id
15.2,20.3,19.1,-1.0,宝马5系 2011款 523li 领先型,汽油,上海,1,1,0,-1,氙气,44.96,0,21.0,20.0001,9829,2011-03-01,2018-04-11,8,上海,8,1,0,3,0,2,三厢,1.47,5.04,中大型车,1.86,0,蓝,上海,3,2.5,0,0,7,3,4,后驱,0,1,0,0,0,2,1,领先,4,自然吸气,0,0,7,3,4,0,0,0,0,手自一体变速箱(AT),华晨宝马,7,6,8.53,7,宝马,宝马5系,2011,0,0,0,0,0,7_2.5,华东,2,7,0,0,自动,8,0,0,1,0,0,1,1,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2913
-1.0,29.0,27.6,-1.0,宝马5系 2014款 520li 典雅型,汽油,南京,1,1,0,氙气,氙气,43.56,0,30.0,,9798,2014-07-01,,8,江苏,4,0,0,1,0,1,三厢,1.49,5.06,中大型车,1.86,0,白,南京,3,2.0,0,0,0,0,0,后驱,0,0,0,0,0,0,0,典雅,4,涡轮增压,0,0,0,0,0,0,0,0,1,手自一体变速箱(AT),华晨宝马,6,0,5.88,4,宝马,宝马5系,2014,0,0,0,0,0,6_2.0,华东,0,1,0,0,自动,8,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2935
10.91,12.6,11.7,-1.0,宝马5系 2010款 523li 领先型,汽油,上海,2,1,0,-1,氙气,46.86,0,13.0,12.7,9822,2010-08-01,2018-04-12,6,上海,8,0,0,1,0,1,三厢,1.48,4.98,中大型车,1.85,0,黑,上海,3,2.5,0,0,1,0,1,后驱,0,0,0,0,0,0,0,领先,4,自然吸气,0,0,3,1,2,0,0,0,0,手自一体变速箱(AT),华晨宝马,5,1,8.17,8,宝马,宝马5系,2010,0,0,0,0,0,5_2.5,华东,0,4,0,0,自动,6,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2966
-1.0,32.2,30.8,-1.0,宝马5系 2014款 525li 领先型,汽油,郑州,1,1,0,氙气,氙气,46.66,0,36.0,,9799,2016-01-01,,8,河南,3,0,0,1,0,1,三厢,1.49,5.06,中大型车,1.86,0,黑,郑州,3,2.0,0,0,2,1,1,后驱,0,0,0,0,0,0,0,领先,5,涡轮增压,0,0,2,1,1,0,0,0,1,手自一体变速箱(AT),华晨宝马,7,2,3.43,4,宝马,宝马5系,2014,0,0,0,0,0,7_2.0,华中,0,4,0,0,自动,8,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3143
26.74,27.7,26.4,-1.0,宝马5系 2014款 525li 领先型,汽油,福州,1,1,0,氙气,氙气,46.66,0,29.0,29.0,9799,2014-04-01,2018-04-30,8,福建,5,0,0,0,0,0,三厢,1.49,5.06,中大型车,1.86,0,白,福州,3,2.0,0,0,2,0,2,后驱,0,0,0,0,0,0,0,领先,5,涡轮增压,0,0,2,1,1,0,0,0,2,手自一体变速箱(AT),华晨宝马,7,1,6.54,4,宝马,宝马5系,2014,0,0,0,0,0,7_2.0,华南,0,3,0,0,自动,8,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3419
16.18,21.5,20.1,-1.0,宝马5系 2011款 523li 领先型,汽油,深圳,1,1,0,-1,氙气,44.96,1,19.5,19.5,9829,2011-01-01,2018-05-03,8,广东,8,0,0,2,0,2,三厢,1.47,5.04,中大型车,1.86,0,棕,深圳,3,2.5,0,0,6,2,4,后驱,0,0,0,0,0,0,0,领先,4,自然吸气,0,0,7,3,4,0,0,0,0,手自一体变速箱(AT),华晨宝马,7,5,14.82,7,宝马,宝马5系,2011,0,0,0,0,0,7_2.5,华南,0,7,0,0,自动,8,0,0,1,0,0,1,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3495
-1.0,31.7,30.2,-1.0,宝马5系 2017款 525li 领先型,汽油,郑州,1,1,0,氙气,氙气,46.66,0,32.8,,23512,2016-09-01,,8,河南,2,0,0,0,0,0,三厢,1.49,5.06,中大型车,1.86,0,黑,郑州,4,2.0,0,0,0,0,0,后驱,0,0,0,0,0,0,0,领先,5,涡轮增压,0,0,0,0,0,0,0,0,1,手自一体变速箱(AT),华晨宝马,7,0,5.75,1,宝马,宝马5系,2017,0,0,0,0,0,7_2.0,华中,0,0,0,0,自动,8,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3524
24.45,24.8,23.5,-1.0,宝马5系 2014款 525li 领先型,汽油,武汉,1,1,0,氙气,氙气,46.66,1,25.0,24.5,9799,2013-11-01,2018-05-09,8,湖北,5,0,0,2,0,2,三厢,1.49,5.06,中大型车,1.86,0,棕,武汉,3,2.0,0,0,0,0,0,后驱,0,0,0,0,0,0,0,领先,4,涡轮增压,0,0,0,0,0,0,0,0,1,手自一体变速箱(AT),华晨宝马,7,0,10.5,4,宝马,宝马5系,2014,0,0,0,0,0,7_2.0,华中,0,2,0,0,自动,8,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3605
27.52,30.6,29.2,-1.0,宝马5系 2014款 520li 典雅型,汽油,北京,1,1,0,氙气,氙气,43.56,0,31.0,31.0,9798,2016-03-01,2018-06-08,8,北京,3,0,0,2,0,2,三厢,1.49,5.06,中大型车,1.86,0,白,北京,3,2.0,0,0,0,0,0,后驱,0,0,0,0,0,0,0,典雅,4,涡轮增压,0,0,4,2,2,0,0,0,0,手自一体变速箱(AT),华晨宝马,6,2,2.04,4,宝马,宝马5系,2014,0,0,1,0,1,6_2.0,华北,0,5,0,0,自动,8,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3624
28.0,31.4,30.0,-1.0,宝马5系 2014款 525li 领先型,汽油,苏州,1,1,0,氙气,氙气,46.66,0,30.0,29.8,9799,2015-08-01,2018-05-17,8,江苏,3,0,0,0,0,0,三厢,1.49,5.06,中大型车,1.86,0,黑,苏州,3,2.0,0,0,1,0,1,后驱,0,0,0,0,0,0,0,领先,4,涡轮增压,0,0,0,0,0,0,0,0,1,手自一体变速箱(AT),华晨宝马,7,0,8.72,4,宝马,宝马5系,2014,0,0,0,0,0,7_2.0,华东,0,1,0,4,自动,8,0,0,0,0,0,0,4,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3709
31.09,34.1,32.5,-1.0,宝马5系 2014款 525li 风尚设计套装,汽油,商丘,1,1,0,氙气,氙气,49.96,0,33.2,32.0,9801,2015-08-01,2018-05-16,8,河北,3,0,0,0,0,0,三厢,1.49,5.05,中大型车,1.86,0,白,廊坊,3,2.0,0,0,0,0,0,后驱,0,0,0,0,0,0,0,风尚,5,涡轮增压,0,0,0,0,0,0,0,0,3,手自一体变速箱(AT),华晨宝马,7,0,5.67,4,宝马,宝马5系,2014,0,0,0,0,0,7_2.0,华北,0,0,0,0,自动,8,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3763
7.72,10.9,9.9,-1.0,宝马5系 2008款 530li 豪华型,汽油,徐州,2,1,0,-1,氙气,71.26,1,10.0,9.6,9855,2008-01-01,2018-05-27,6,江苏,11,0,0,2,0,2,三厢,1.48,4.98,中大型车,1.85,0,黑,徐州,3,3.0,0,0,0,0,0,后驱,0,0,0,0,0,0,0,豪华,3,自然吸气,0,0,0,0,0,0,0,0,2,手自一体变速箱(AT),华晨宝马,9,0,9.68,10,宝马,宝马5系,2008,0,0,0,0,0,9_3.0,华东,0,2,0,0,自动,6,0,0,0,0,0,0,0,126,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3827
4.8,6.4,5.6,-1.0,宝马5系 2006款 523i 豪华型,汽油,宁波,3,1,0,-1,氙气,51.06,1,5.2,4.98,9839,2006-07-03,2018-06-02,6,浙江,12,0,0,0,0,0,三厢,1.47,4.84,中大型车,1.85,0,白,宁波,3,2.5,0,0,0,0,0,后驱,0,0,0,0,0,0,0,豪华,3,自然吸气,0,0,0,0,0,0,0,0,1,手自一体变速箱(AT),华晨宝马,5,0,14.65,12,宝马,宝马5系,2006,0,0,0,0,0,5_2.5,华东,0,0,0,0,自动,6,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4038
-1.0,33.0,31.5,-1.0,宝马5系 2014款 525li 豪华设计套装,汽油,广州,1,1,0,氙气,氙气,49.96,0,27.5,27.5,9800,2015-02-11,2018-08-13,8,广东,4,0,0,2,1,1,三厢,1.49,5.06,中大型车,1.86,0,白,广州,3,2.0,1,0,6,2,3,后驱,0,0,0,0,0,1,1,豪华,4,涡轮增压,0,0,4,2,2,0,0,0,0,手自一体变速箱(AT),华晨宝马,7,6,8.02,4,宝马,宝马5系,2014,0,0,0,0,0,7_2.0,华南,3,7,1,4,自动,8,0,0,0,0,0,0,5,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4089
20.78,24.9,23.6,22.42,宝马5系 2013款 525li 领先型,汽油,东莞,1,1,0,-1,氙气,45.96,1,23.0,22.8,9810,2013-07-31,2018-06-19,8,广东,5,0,0,2,0,2,三厢,1.49,5.04,中大型车,1.86,0,白,东莞,3,2.0,0,0,8,4,4,后驱,0,0,0,0,0,0,0,领先,4,涡轮增压,0,0,7,3,4,0,0,0,1,手自一体变速箱(AT),华晨宝马,7,7,14.36,5,宝马,宝马5系,2013,0,0,0,0,0,7_2.0,华南,0,7,0,0,自动,8,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4395
-1.0,32.2,30.6,30.73,宝马5系 2014款 525li 豪华设计套装,汽油,上海,1,1,0,氙气,氙气,49.96,0,35.0,,9800,2016-09-29,,8,上海,2,1,0,2,0,1,三厢,1.49,5.06,中大型车,1.86,0,白,上海,3,2.0,0,0,5,1,4,后驱,0,0,0,0,0,0,0,豪华,5,涡轮增压,0,0,4,2,2,0,0,0,0,手自一体变速箱(AT),华晨宝马,7,3,3.81,4,宝马,宝马5系,2014,0,0,2,0,2,7_2.0,华东,0,7,0,0,自动,8,0,0,0,0,0,0,1,20,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4422
-1.0,27.4,26.0,26.44,宝马5系 2014款 525li 领先型,汽油,南京,1,1,0,氙气,氙气,46.66,0,28.5,,9799,2014-11-17,,8,江苏,4,0,0,0,0,0,三厢,1.49,5.06,中大型车,1.86,0,白,南京,4,2.0,1,0,3,0,2,后驱,0,0,0,0,0,0,0,领先,5,涡轮增压,0,0,0,0,0,0,0,0,1,手自一体变速箱(AT),华晨宝马,7,0,5.8,4,宝马,宝马5系,2014,0,0,0,0,0,7_2.0,华东,0,2,0,0,自动,8,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4664
-1.0,29.5,27.9,-1.0,宝马5系 2014款 525li 豪华设计套装,汽油,上海,1,1,0,氙气,氙气,49.96,0,29.0,,9800,2014-11-07,,8,上海,4,0,0,2,0,2,三厢,1.49,5.06,中大型车,1.86,0,白,上海,3,2.0,1,0,6,2,3,后驱,0,0,0,0,0,0,0,豪华,4,涡轮增压,0,0,2,0,2,0,0,0,0,手自一体变速箱(AT),华晨宝马,7,2,7.75,4,宝马,宝马5系,2014,0,0,0,0,0,7_2.0,华东,0,7,0,0,自动,8,0,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4721
20.3,24.9,23.4,-1.0,宝马5系 2013款 525li 豪华型,汽油,郑州,1,1,0,-1,氙气,49.46,0,24.2,23.0,9811,2013-06-18,2018-07-02,8,河南,6,1,0,2,0,1,三厢,1.49,5.04,中大型车,1.86,0,灰,郑州,4,2.0,1,0,2,0,1,后驱,0,0,0,0,0,0,0,豪华,4,涡轮增压,0,0,1,0,1,0,0,0,1,手自一体变速箱(AT),华晨宝马,7,0,11.29,5,宝马,宝马5系,2013,0,0,0,0,0,7_2.0,华中,0,3,0,2,自动,8,0,0,0,0,0,0,4,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4768
25.35,27.9,26.4,-1.0,宝马5系 2014款 530li 领先型,汽油,金华,1,1,0,-1,氙气,56.66,0,30.1,,9802,2014-01-21,,8,浙江,5,1,0,2,0,1,三厢,1.49,5.05,中大型车,1.86,0,白,金华,4,3.0,0,0,2,0,2,后驱,0,0,0,0,0,0,0,领先,4,自然吸气,0,0,3,1,2,0,0,0,2,手自一体变速箱(AT),华晨宝马,9,1,12.17,4,宝马,宝马5系,2014,0,0,0,0,0,9_3.0,华东,0,7,0,0,自动,8,0,0,1,0,0,1,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4777
20.13,19.4,18.2,-1.0,宝马5系 2012款 530li 领先型,汽油,上海,1,1,0,-1,氙气,55.96,0,25.0,,12605,2012-09-26,,8,上海,6,0,0,2,0,2,三厢,1.47,5.04,中大型车,1.86,0,白,上海,4,3.0,0,0,0,0,0,后驱,0,0,0,0,0,0,0,领先,4,自然吸气,0,0,1,0,1,0,0,0,0,手自一体变速箱(AT),华晨宝马,9,0,9.93,6,宝马,宝马5系,2012,0,0,0,0,0,9_3.0,华东,0,3,0,0,自动,8,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4861
-1.0,33.1,31.4,-1.0,宝马5系 2014款 525li 豪华设计套装,汽油,潍坊,1,1,0,氙气,氙气,49.96,0,32.8,,9800,2015-10-08,,8,山东,3,0,0,2,0,2,三厢,1.49,5.06,中大型车,1.86,0,白,潍坊,4,2.0,0,0,0,0,0,后驱,0,0,0,0,0,0,0,豪华,4,涡轮增压,0,0,1,0,1,0,0,0,3,手自一体变速箱(AT),华晨宝马,7,0,5.17,4,宝马,宝马5系,2014,0,0,0,0,0,7_2.0,华东,0,3,0,0,自动,8,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4902
27.97,28.5,27.0,-1.0,宝马5系 2014款 525li 豪华设计套装,汽油,唐山,1,1,0,氙气,氙气,49.96,1,34.0,,9800,2015-01-22,,8,河北,4,0,0,0,0,0,三厢,1.49,5.06,中大型车,1.86,0,白,唐山,4,2.0,0,0,1,0,1,后驱,0,0,0,0,0,0,0,豪华,4,涡轮增压,0,0,2,0,2,0,0,0,3,手自一体变速箱(AT),华晨宝马,7,0,7.58,4,宝马,宝马5系,2014,0,0,0,0,0,7_2.0,华北,0,4,0,0,自动,8,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5054
20.15,18.1,16.8,-1.0,宝马5系 2011款 535li 领先型,汽油,北京,1,1,0,-1,氙气,62.76,0,23.8,,9833,2011-12-06,,8,北京,7,2,0,2,0,0,三厢,1.47,5.04,中大型车,1.86,0,黑,北京,4,3.0,0,0,4,0,4,后驱,0,0,0,0,0,0,0,领先,4,涡轮增压,0,0,4,0,4,2,0,2,0,手自一体变速箱(AT),华晨宝马,12,0,12.77,7,宝马,宝马5系,2011,0,0,0,0,0,12_3.0,华北,0,7,0,0,自动,8,0,0,1,0,0,1,2,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5078
14.57,18.2,16.8,-1.0,宝马5系 2011款 523li 领先型,汽油,上海,1,1,0,-1,氙气,44.96,0,18.5,17.5,9829,2011-09-11,2018-07-17,8,上海,7,1,0,2,0,1,三厢,1.47,5.04,中大型车,1.86,0,银,上海,4,2.5,0,0,7,3,4,后驱,0,0,0,0,0,0,0,领先,4,自然吸气,0,0,6,3,3,0,0,0,0,手自一体变速箱(AT),华晨宝马,7,6,18.05,7,宝马,宝马5系,2011,0,0,0,0,0,7_2.5,华东,2,7,0,0,自动,8,0,0,1,0,0,1,1,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5238
24.3,29.7,28.0,-1.0,宝马5系 2014款 520li 典雅型,汽油,惠州,1,1,0,氙气,氙气,43.56,0,30.0,,9798,2016-04-19,,8,广东,3,0,0,2,0,2,三厢,1.49,5.06,中大型车,1.86,0,灰,深圳,4,2.0,0,0,0,0,0,后驱,0,0,0,0,0,0,0,典雅,4,涡轮增压,0,0,2,1,1,0,0,0,0,手自一体变速箱(AT),华晨宝马,6,1,3.65,4,宝马,宝马5系,2014,0,0,0,0,0,6_2.0,华南,0,3,0,0,自动,8,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5276
17.89,21.4,20.0,-1.0,宝马5系 2012款 520li 典雅型,汽油,武汉,1,1,0,-1,氙气,42.86,0,26.68,,12602,2012-08-29,,8,湖北,6,0,0,2,0,2,三厢,1.47,5.04,中大型车,1.86,0,白,武汉,4,2.5,0,0,3,1,2,后驱,0,0,0,0,0,0,0,典雅,4,自然吸气,0,0,5,2,3,0,0,0,1,手自一体变速箱(AT),华晨宝马,5,3,8.4,6,宝马,宝马5系,2012,0,0,0,0,0,5_2.5,华中,0,7,0,0,自动,8,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5368
-1.0,28.7,27.1,-1.0,宝马5系 2014款 520li 典雅型,汽油,兰州,1,1,0,氙气,氙气,43.56,0,30.3,,9798,2015-05-21,,8,甘肃,4,0,0,0,0,0,三厢,1.49,5.06,中大型车,1.86,0,白,兰州,4,2.0,0,0,0,0,0,后驱,0,0,0,0,0,0,0,典雅,4,涡轮增压,0,0,0,0,0,0,0,0,2,手自一体变速箱(AT),华晨宝马,6,0,3.72,4,宝马,宝马5系,2014,0,0,0,0,0,6_2.0,西北,0,0,0,0,自动,8,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5423
-1.0,30.7,29.1,-1.0,宝马5系 2014款 525li 豪华设计套装,汽油,北京,1,1,0,氙气,氙气,49.96,0,34.0,,9800,2016-01-06,,8,北京,3,0,0,1,0,1,三厢,1.49,5.06,中大型车,1.86,0,白,北京,4,2.0,0,0,1,0,1,后驱,0,0,0,0,0,0,0,豪华,5,涡轮增压,0,0,1,0,1,0,0,0,0,手自一体变速箱(AT),华晨宝马,7,0,8.92,4,宝马,宝马5系,2014,0,0,0,0,0,7_2.0,华北,0,3,0,0,自动,8,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5442
27.71,32.5,30.7,-1.0,宝马5系 2014款 525li 豪华设计套装,汽油,潍坊,1,1,0,氙气,氙气,49.96,0,33.5,,9800,2015-06-16,,8,山东,4,0,0,0,0,0,三厢,1.49,5.06,中大型车,1.86,0,金,潍坊,4,2.0,0,0,1,0,1,后驱,0,0,0,0,0,0,0,豪华,5,涡轮增压,0,0,1,0,1,0,0,0,3,手自一体变速箱(AT),华晨宝马,7,0,1.47,4,宝马,宝马5系,2014,0,0,0,0,0,7_2.0,华东,0,4,0,0,自动,8,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,5448
-1.0,21.6,20.3,-1.0,宝马5系 2013款 520li 典雅型,汽油,扬州,1,1,0,-1,氙气,42.86,1,23.5,,9809,2013-03-16,,8,上海,6,0,0,2,0,2,三厢,1.49,5.04,中大型车,1.86,0,白,上海,4,2.0,0,0,1,0,1,后驱,0,0,0,0,0,0,0,典雅,4,涡轮增压,0,0,5,1,4,0,0,0,0,手自一体变速箱(AT),华晨宝马,6,1,8.96,5,宝马,宝马5系,2013,0,0,0,0,0,6_2.0,华东,0,7,0,0,自动,8,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5717
-1.0,28.6,27.0,-1.0,宝马5系 2014款 525li 领先型,汽油,洛阳,1,1,0,氙气,氙气,46.66,0,30.0,,9799,2015-02-05,,8,河南,4,0,0,1,0,1,三厢,1.49,5.06,中大型车,1.86,0,黑,洛阳,4,2.0,0,0,2,0,2,后驱,0,0,0,0,0,0,0,领先,4,涡轮增压,0,0,0,0,0,1,0,1,3,手自一体变速箱(AT),华晨宝马,7,0,9.2,4,宝马,宝马5系,2014,0,0,0,0,0,7_2.0,华中,0,3,0,0,自动,8,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5744
-1.0,22.9,21.4,-1.0,宝马5系 2013款 525li 领先型,汽油,河源,1,1,0,-1,氙气,45.96,1,23.8,,9810,2013-07-26,,8,广东,6,0,0,2,0,2,三厢,1.49,5.04,中大型车,1.86,0,灰,深圳,4,2.0,0,0,4,0,4,后驱,0,0,0,0,0,0,0,领先,4,涡轮增压,0,0,7,3,4,0,0,0,0,手自一体变速箱(AT),华晨宝马,7,3,7.52,5,宝马,宝马5系,2013,0,0,0,0,0,7_2.0,华南,0,7,0,0,自动,8,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5824
-1.0,30.6,28.8,-1.0,宝马5系 2014款 525li 领先型,汽油,嘉兴,1,1,0,氙气,氙气,46.66,1,31.0,,9799,2015-11-30,,8,浙江,3,0,0,3,1,2,三厢,1.49,5.06,中大型车,1.86,0,棕,嘉兴,4,2.0,1,0,4,1,2,后驱,0,0,0,0,0,0,0,领先,4,涡轮增压,1,0,4,1,2,0,0,0,2,手自一体变速箱(AT),华晨宝马,7,3,4.65,4,宝马,宝马5系,2014,0,0,0,0,0,7_2.0,华东,0,6,0,0,自动,8,0,0,0,0,0,0,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5854
26.2,28.1,26.4,25.97,宝马5系 2014款 525li 领先型,汽油,西安,1,1,0,氙气,氙气,46.66,0,28.8,,9799,2014-07-22,,8,陕西,5,0,0,0,0,0,三厢,1.49,5.06,中大型车,1.86,0,白,西安,4,2.0,0,0,4,2,2,后驱,0,0,0,0,0,0,0,领先,4,涡轮增压,0,0,2,0,2,0,0,0,1,手自一体变速箱(AT),华晨宝马,7,2,5.67,4,宝马,宝马5系,2014,0,0,0,0,0,7_2.0,西北,0,4,0,0,自动,8,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6097
